START RECORDING at 22/02/2021 15:02:26
Elapsed(sec),Counter
634.694,524.30
634.827,524.40
634.959,524.50
635.088,524.60
635.217,524.70
635.346,524.80
635.476,524.90
635.607,525.00
635.738,525.10
635.871,525.20
636.005,525.30
636.137,525.40
636.267,525.50
636.395,525.60
636.522,525.70
636.650,525.80
636.779,525.90
636.907,526.00
637.037,526.10
637.167,526.20
637.299,526.30
637.429,526.40
637.560,526.50
637.690,526.60
637.820,526.70
637.951,526.80
638.082,526.90
638.213,527.00
638.344,527.10
638.478,527.20
638.613,527.30
638.747,527.40
638.879,527.50
639.009,527.60
639.138,527.70
639.267,527.80
639.397,527.90
639.527,528.00
639.657,528.10
639.790,528.20
639.922,528.30
640.052,528.40
640.182,528.50
640.309,528.60
640.437,528.70
640.564,528.80
640.693,528.90
640.822,529.00
640.952,529.10
641.084,529.20
641.216,529.30
641.347,529.40
641.476,529.50
641.604,529.60
641.731,529.70
641.859,529.80
641.986,529.90
642.114,530.00
642.241,530.10
642.369,530.20
642.497,530.30
642.625,530.40
642.752,530.50
642.877,530.60
643.002,530.70
643.127,530.80
643.253,530.90
643.379,531.00
643.505,531.10
643.633,531.20
643.761,531.30
643.889,531.40
644.017,531.50
644.144,531.60
644.270,531.70
644.397,531.80
644.524,531.90
644.651,532.00
644.780,532.10
644.910,532.20
645.040,532.30
645.170,532.40
645.298,532.50
645.424,532.60
645.550,532.70
645.676,532.80
645.803,532.90
645.930,533.00
646.058,533.10
646.188,533.20
646.319,533.30
646.448,533.40
646.577,533.50
646.704,533.60
646.830,533.70
646.956,533.80
647.083,533.90
647.210,534.00
647.338,534.10
647.468,534.20
647.598,534.30
647.727,534.40
647.856,534.50
647.984,534.60
648.112,534.70
648.240,534.80
648.368,534.90
648.497,535.00
648.626,535.10
648.756,535.20
648.888,535.30
649.019,535.40
649.148,535.50
649.275,535.60
649.401,535.70
649.527,535.80
649.654,535.90
649.781,536.00
649.909,536.10
650.038,536.20
650.168,536.30
650.297,536.40
650.425,536.50
650.551,536.60
650.677,536.70
650.802,536.80
650.929,536.90
651.055,537.00
651.183,537.10
651.313,537.20
651.443,537.30
651.572,537.40
651.701,537.50
651.828,537.60
651.955,537.70
652.082,537.80
652.208,537.90
652.334,538.00
652.461,538.10
652.588,538.20
652.716,538.30
652.843,538.40
652.970,538.50
653.096,538.60
653.222,538.70
653.348,538.80
653.474,538.90
653.599,539.00
653.725,539.10
653.852,539.20
653.979,539.30
654.105,539.40
654.230,539.50
654.354,539.60
654.477,539.70
654.601,539.80
654.725,539.90
654.849,540.00
654.975,540.10
655.103,540.20
655.231,540.30
655.359,540.40
655.486,540.50
655.610,540.60
655.735,540.70
655.859,540.80
655.984,540.90
656.108,541.00
656.234,541.10
656.361,541.20
656.488,541.30
656.615,541.40
656.740,541.50
656.864,541.60
656.988,541.70
657.112,541.80
657.237,541.90
657.361,542.00
657.487,542.10
657.615,542.20
657.743,542.30
657.870,542.40
657.997,542.50
658.122,542.60
658.247,542.70
658.372,542.80
658.497,542.90
658.621,543.00
658.745,543.10
658.871,543.20
658.996,543.30
659.120,543.40
659.245,543.50
659.368,543.60
659.492,543.70
659.616,543.80
659.740,543.90
659.864,544.00
659.990,544.10
660.117,544.20
660.244,544.30
660.371,544.40
660.497,544.50
660.621,544.60
660.744,544.70
660.868,544.80
660.992,544.90
661.115,545.00
661.240,545.10
661.365,545.20
661.491,545.30
661.616,545.40
661.740,545.50
661.863,545.60
661.985,545.70
662.107,545.80
662.230,545.90
662.353,546.00
662.476,546.10
662.600,546.20
662.725,546.30
662.848,546.40
662.972,546.50
663.095,546.60
663.217,546.70
663.340,546.80
663.462,546.90
663.585,547.00
663.709,547.10
663.833,547.20
663.959,547.30
664.083,547.40
664.209,547.50
664.333,547.60
664.458,547.70
664.583,547.80
664.709,547.90
664.834,548.00
664.961,548.10
665.088,548.20
665.217,548.30
665.344,548.40
665.471,548.50
665.596,548.60
665.722,548.70
665.847,548.80
665.973,548.90
666.099,549.00
666.225,549.10
666.354,549.20
666.483,549.30
666.611,549.40
666.737,549.50
666.861,549.60
666.985,549.70
667.109,549.80
667.233,549.90
667.358,550.00
667.483,550.10
667.610,550.20
667.737,550.30
667.863,550.40
667.990,550.50
668.115,550.60
668.239,550.70
668.365,550.80
668.490,550.90
668.616,551.00
668.742,551.10
668.870,551.20
668.998,551.30
669.126,551.40
669.253,551.50
669.379,551.60
669.504,551.70
669.629,551.80
669.755,551.90
669.881,552.00
670.008,552.10
670.136,552.20
670.265,552.30
670.393,552.40
670.521,552.50
670.646,552.60
670.771,552.70
670.897,552.80
671.023,552.90
671.150,553.00
671.277,553.10
671.405,553.20
671.534,553.30
671.662,553.40
671.789,553.50
671.916,553.60
672.042,553.70
672.168,553.80
672.296,553.90
672.423,554.00
672.551,554.10
672.680,554.20
672.810,554.30
672.939,554.40
673.068,554.50
673.196,554.60
673.324,554.70
673.452,554.80
673.582,554.90
673.711,555.00
673.841,555.10
673.973,555.20
674.106,555.30
674.238,555.40
674.369,555.50
674.500,555.60
674.631,555.70
674.763,555.80
674.895,555.90
675.028,556.00
675.163,556.10
675.299,556.20
675.436,556.30
675.573,556.40
675.710,556.50
675.846,556.60
675.983,556.70
676.120,556.80
676.258,556.90
676.397,557.00
676.537,557.10
676.678,557.20
676.820,557.30
676.961,557.40
677.102,557.50
677.241,557.60
677.380,557.70
677.519,557.80
677.659,557.90
677.799,558.00
677.939,558.10
678.081,558.20
678.223,558.30
678.364,558.40
678.505,558.50
678.644,558.60
678.783,558.70
678.923,558.80
679.063,558.90
679.204,559.00
679.347,559.10
679.492,559.20
679.638,559.30
679.784,559.40
679.931,559.50
680.077,559.60
680.222,559.70
680.366,559.80
680.509,559.90
680.652,560.00
680.794,560.10
680.937,560.20
681.080,560.30
681.222,560.40
681.362,560.50
681.498,560.60
681.634,560.70
681.770,560.80
681.906,560.90
682.043,561.00
682.180,561.10
682.319,561.20
682.459,561.30
682.598,561.40
682.737,561.50
682.875,561.60
683.012,561.70
683.150,561.80
683.289,561.90
683.427,562.00
683.567,562.10
683.707,562.20
683.848,562.30
683.988,562.40
684.126,562.50
684.262,562.60
684.398,562.70
684.534,562.80
684.672,562.90
684.809,563.00
684.948,563.10
685.088,563.20
685.228,563.30
685.366,563.40
685.502,563.50
685.637,563.60
685.771,563.70
685.905,563.80
686.040,563.90
686.175,564.00
686.310,564.10
686.447,564.20
686.584,564.30
686.720,564.40
686.856,564.50
686.991,564.60
687.125,564.70
687.260,564.80
687.396,564.90
687.532,565.00
687.669,565.10
687.807,565.20
687.946,565.30
688.085,565.40
688.225,565.50
688.363,565.60
688.501,565.70
688.640,565.80
688.780,565.90
688.919,566.00
689.060,566.10
689.204,566.20
689.347,566.30
689.491,566.40
689.633,566.50
689.773,566.60
689.913,566.70
690.052,566.80
690.193,566.90
690.334,567.00
690.477,567.10
690.624,567.20
690.770,567.30
690.917,567.40
691.063,567.50
691.206,567.60
691.348,567.70
691.489,567.80
691.630,567.90
691.772,568.00
691.916,568.10
692.062,568.20
692.208,568.30
692.352,568.40
692.494,568.50
692.634,568.60
692.773,568.70
692.911,568.80
693.051,568.90
693.189,569.00
693.329,569.10
693.470,569.20
693.611,569.30
693.751,569.40
693.891,569.50
694.028,569.60
694.165,569.70
694.301,569.80
694.438,569.90
694.575,570.00
694.712,570.10
694.850,570.20
694.989,570.30
695.127,570.40
695.266,570.50
695.402,570.60
695.539,570.70
695.675,570.80
695.812,570.90
695.949,571.00
696.088,571.10
696.228,571.20
696.369,571.30
696.510,571.40
696.649,571.50
696.786,571.60
696.923,571.70
697.059,571.80
697.196,571.90
697.334,572.00
697.474,572.10
697.616,572.20
697.759,572.30
697.901,572.40
698.040,572.50
698.177,572.60
698.313,572.70
698.448,572.80
698.584,572.90
698.720,573.00
698.857,573.10
698.996,573.20
699.135,573.30
699.273,573.40
699.411,573.50
699.547,573.60
699.682,573.70
699.816,573.80
699.951,573.90
700.086,574.00
700.223,574.10
700.361,574.20
700.500,574.30
700.637,574.40
700.773,574.50
700.907,574.60
701.040,574.70
701.174,574.80
701.308,574.90
701.442,575.00
701.576,575.10
701.712,575.20
701.849,575.30
701.985,575.40
702.121,575.50
702.256,575.60
702.390,575.70
702.524,575.80
702.659,575.90
702.793,576.00
702.928,576.10
703.065,576.20
703.204,576.30
703.343,576.40
703.481,576.50
703.616,576.60
703.751,576.70
703.886,576.80
704.022,576.90
704.159,577.00
704.298,577.10
704.439,577.20
704.580,577.30
704.720,577.40
704.859,577.50
704.996,577.60
705.133,577.70
705.269,577.80
705.407,577.90
705.544,578.00
705.682,578.10
705.822,578.20
705.962,578.30
706.101,578.40
706.241,578.50
706.378,578.60
706.515,578.70
706.653,578.80
706.790,578.90
706.928,579.00
707.067,579.10
707.208,579.20
707.348,579.30
707.487,579.40
707.624,579.50
707.758,579.60
707.893,579.70
708.027,579.80
708.162,579.90
708.297,580.00
708.433,580.10
708.570,580.20
708.708,580.30
708.845,580.40
708.981,580.50
709.116,580.60
709.250,580.70
709.384,580.80
709.519,580.90
709.654,581.00
709.790,581.10
709.928,581.20
710.066,581.30
710.205,581.40
710.343,581.50
710.478,581.60
710.613,581.70
710.747,581.80
710.882,581.90
711.018,582.00
711.155,582.10
711.295,582.20
711.434,582.30
711.572,582.40
711.708,582.50
711.842,582.60
711.975,582.70
712.109,582.80
712.243,582.90
712.379,583.00
712.515,583.10
712.654,583.20
712.794,583.30
712.932,583.40
713.070,583.50
713.204,583.60
713.338,583.70
713.472,583.80
713.606,583.90
713.741,584.00
713.877,584.10
714.014,584.20
714.152,584.30
714.289,584.40
714.426,584.50
714.560,584.60
714.694,584.70
714.828,584.80
714.963,584.90
715.098,585.00
715.234,585.10
715.373,585.20
715.512,585.30
715.650,585.40
715.787,585.50
715.922,585.60
716.056,585.70
716.189,585.80
716.323,585.90
716.457,586.00
716.592,586.10
716.728,586.20
716.864,586.30
716.999,586.40
717.134,586.50
717.266,586.60
717.398,586.70
717.530,586.80
717.662,586.90
717.794,587.00
717.927,587.10
718.061,587.20
718.196,587.30
718.330,587.40
718.463,587.50
718.595,587.60
718.726,587.70
718.858,587.80
718.991,587.90
719.124,588.00
719.257,588.10
719.392,588.20
719.527,588.30
719.663,588.40
719.798,588.50
719.931,588.60
720.065,588.70
720.198,588.80
720.333,588.90
720.467,589.00
720.603,589.10
720.740,589.20
720.877,589.30
721.014,589.40
721.152,589.50
721.288,589.60
721.425,589.70
721.562,589.80
721.700,589.90
721.838,590.00
721.978,590.10
722.120,590.20
722.262,590.30
722.404,590.40
722.546,590.50
722.687,590.60
722.829,590.70
722.971,590.80
723.114,590.90
723.258,591.00
723.402,591.10
723.549,591.20
723.696,591.30
723.843,591.40
723.990,591.50
724.135,591.60
724.280,591.70
724.425,591.80
724.571,591.90
724.717,592.00
724.865,592.10
725.014,592.20
725.165,592.30
725.315,592.40
725.465,592.50
725.613,592.60
725.761,592.70
725.909,592.80
726.058,592.90
726.208,593.00
726.359,593.10
726.512,593.20
726.666,593.30
726.819,593.40
726.973,593.50
727.125,593.60
727.277,593.70
727.430,593.80
727.583,593.90
727.737,594.00
727.894,594.10
728.053,594.20
728.212,594.30
728.371,594.40
728.530,594.50
728.689,594.60
728.847,594.70
729.005,594.80
729.162,594.90
729.317,595.00
729.472,595.10
729.628,595.20
729.783,595.30
729.936,595.40
730.088,595.50
730.235,595.60
730.381,595.70
730.526,595.80
730.672,595.90
730.817,596.00
730.962,596.10
731.108,596.20
731.254,596.30
731.399,596.40
731.544,596.50
731.688,596.60
731.831,596.70
731.975,596.80
732.119,596.90
732.262,597.00
732.406,597.10
732.551,597.20
732.696,597.30
732.841,597.40
732.985,597.50
733.128,597.60
733.271,597.70
733.414,597.80
733.559,597.90
733.704,598.00
733.853,598.10
734.004,598.20
734.157,598.30
734.309,598.40
734.460,598.50
734.608,598.60
734.754,598.70
734.899,598.80
735.045,598.90
735.191,599.00
735.339,599.10
735.488,599.20
735.636,599.30
735.783,599.40
735.926,599.50
736.067,599.60
736.207,599.70
736.345,599.80
736.483,599.90
736.621,600.00
736.758,600.10
736.897,600.20
737.035,600.30
737.172,600.40
737.309,600.50
737.444,600.60
737.578,600.70
737.713,600.80
737.848,600.90
737.983,601.00
738.120,601.10
738.259,601.20
738.398,601.30
738.537,601.40
738.673,601.50
738.808,601.60
738.942,601.70
739.076,601.80
739.211,601.90
739.346,602.00
739.482,602.10
739.620,602.20
739.757,602.30
739.895,602.40
740.031,602.50
740.166,602.60
740.300,602.70
740.435,602.80
740.570,602.90
740.705,603.00
740.843,603.10
740.984,603.20
741.127,603.30
741.271,603.40
741.416,603.50
741.560,603.60
741.703,603.70
741.848,603.80
741.993,603.90
742.139,604.00
742.287,604.10
742.436,604.20
742.585,604.30
742.733,604.40
742.878,604.50
743.021,604.60
743.163,604.70
743.304,604.80
743.446,604.90
743.588,605.00
743.730,605.10
743.873,605.20
744.017,605.30
744.159,605.40
744.301,605.50
744.441,605.60
744.581,605.70
744.721,605.80
744.862,605.90
745.004,606.00
745.148,606.10
745.295,606.20
745.444,606.30
745.593,606.40
745.740,606.50
745.886,606.60
746.030,606.70
746.175,606.80
746.320,606.90
746.466,607.00
746.615,607.10
746.766,607.20
746.918,607.30
747.068,607.40
747.216,607.50
747.360,607.60
747.503,607.70
747.644,607.80
747.786,607.90
747.926,608.00
748.067,608.10
748.208,608.20
748.349,608.30
748.489,608.40
748.627,608.50
748.764,608.60
748.900,608.70
749.036,608.80
749.173,608.90
749.311,609.00
749.450,609.10
749.592,609.20
749.734,609.30
749.875,609.40
750.015,609.50
750.154,609.60
750.291,609.70
750.429,609.80
750.568,609.90
750.707,610.00
750.846,610.10
750.987,610.20
751.128,610.30
751.269,610.40
751.410,610.50
751.548,610.60
751.686,610.70
751.824,610.80
751.963,610.90
752.102,611.00
752.242,611.10
752.384,611.20
752.526,611.30
752.666,611.40
752.805,611.50
752.943,611.60
753.079,611.70
753.216,611.80
753.353,611.90
753.491,612.00
753.630,612.10
753.771,612.20
753.912,612.30
754.052,612.40
754.192,612.50
754.331,612.60
754.469,612.70
754.606,612.80
754.744,612.90
754.883,613.00
755.024,613.10
755.168,613.20
755.313,613.30
755.458,613.40
755.602,613.50
755.744,613.60
755.884,613.70
756.025,613.80
756.166,613.90
756.309,614.00
756.452,614.10
756.597,614.20
756.742,614.30
756.886,614.40
757.027,614.50
757.166,614.60
757.304,614.70
757.442,614.80
757.580,614.90
757.719,615.00
757.858,615.10
757.999,615.20
758.140,615.30
758.281,615.40
758.420,615.50
758.558,615.60
758.695,615.70
758.832,615.80
758.970,615.90
759.108,616.00
759.246,616.10
759.387,616.20
759.528,616.30
759.669,616.40
759.810,616.50
759.950,616.60
760.089,616.70
760.229,616.80
760.370,616.90
760.511,617.00
760.653,617.10
760.798,617.20
760.944,617.30
761.089,617.40
761.233,617.50
761.375,617.60
761.515,617.70
761.656,617.80
761.798,617.90
761.940,618.00
762.082,618.10
762.226,618.20
762.370,618.30
762.514,618.40
762.657,618.50
762.798,618.60
762.939,618.70
763.079,618.80
763.220,618.90
763.362,619.00
763.506,619.10
763.653,619.20
763.802,619.30
763.951,619.40
764.100,619.50
764.246,619.60
764.390,619.70
764.534,619.80
764.678,619.90
764.822,620.00
764.968,620.10
765.115,620.20
765.261,620.30
765.406,620.40
765.549,620.50
765.689,620.60
765.829,620.70
765.968,620.80
766.107,620.90
766.247,621.00
766.387,621.10
766.528,621.20
766.670,621.30
766.811,621.40
766.952,621.50
767.091,621.60
767.229,621.70
767.366,621.80
767.503,621.90
767.639,622.00
767.775,622.10
767.912,622.20
768.050,622.30
768.186,622.40
768.323,622.50
768.457,622.60
768.591,622.70
768.725,622.80
768.859,622.90
768.993,623.00
769.128,623.10
769.265,623.20
769.402,623.30
769.536,623.40
769.670,623.50
769.802,623.60
769.934,623.70
770.066,623.80
770.199,623.90
770.333,624.00
770.469,624.10
770.608,624.20
770.748,624.30
770.887,624.40
771.025,624.50
771.162,624.60
771.298,624.70
771.433,624.80
771.569,624.90
771.705,625.00
771.840,625.10
771.977,625.20
772.114,625.30
772.250,625.40
772.385,625.50
772.519,625.60
772.652,625.70
772.784,625.80
772.917,625.90
773.050,626.00
773.183,626.10
773.318,626.20
773.452,626.30
773.587,626.40
773.720,626.50
773.852,626.60
773.984,626.70
774.115,626.80
774.248,626.90
774.380,627.00
774.513,627.10
774.648,627.20
774.784,627.30
774.919,627.40
775.055,627.50
775.189,627.60
775.323,627.70
775.457,627.80
775.591,627.90
775.727,628.00
775.864,628.10
776.005,628.20
776.147,628.30
776.288,628.40
776.429,628.50
776.567,628.60
776.705,628.70
776.842,628.80
776.981,628.90
777.119,629.00
777.257,629.10
777.397,629.20
777.537,629.30
777.677,629.40
777.816,629.50
777.953,629.60
778.090,629.70
778.228,629.80
778.366,629.90
778.505,630.00
778.646,630.10
778.789,630.20
778.933,630.30
779.077,630.40
779.219,630.50
779.359,630.60
779.497,630.70
779.636,630.80
779.775,630.90
779.914,631.00
780.053,631.10
780.194,631.20
780.335,631.30
780.476,631.40
780.616,631.50
780.756,631.60
780.894,631.70
781.033,631.80
781.173,631.90
781.311,632.00
781.450,632.10
781.592,632.20
781.734,632.30
781.876,632.40
782.017,632.50
782.154,632.60
782.292,632.70
782.429,632.80
782.566,632.90
782.703,633.00
782.841,633.10
782.980,633.20
783.118,633.30
783.256,633.40
783.394,633.50
783.529,633.60
783.665,633.70
783.801,633.80
783.938,633.90
784.077,634.00
784.217,634.10
784.361,634.20
784.506,634.30
784.650,634.40
784.794,634.50
784.936,634.60
785.077,634.70
785.218,634.80
785.360,634.90
785.501,635.00
785.643,635.10
785.786,635.20
785.930,635.30
786.072,635.40
786.214,635.50
786.354,635.60
786.493,635.70
786.632,635.80
786.772,635.90
786.912,636.00
787.052,636.10
787.195,636.20
787.337,636.30
787.479,636.40
787.620,636.50
787.759,636.60
787.898,636.70
788.037,636.80
788.176,636.90
788.316,637.00
788.457,637.10
788.602,637.20
788.747,637.30
788.891,637.40
789.034,637.50
789.175,637.60
789.314,637.70
789.453,637.80
789.593,637.90
789.733,638.00
789.875,638.10
790.019,638.20
790.162,638.30
790.303,638.40
790.442,638.50
790.578,638.60
790.713,638.70
790.847,638.80
790.980,638.90
791.114,639.00
791.247,639.10
791.381,639.20
791.515,639.30
791.649,639.40
791.781,639.50
791.911,639.60
792.041,639.70
792.171,639.80
792.302,639.90
792.433,640.00
792.565,640.10
792.700,640.20
792.835,640.30
792.969,640.40
793.102,640.50
793.233,640.60
793.364,640.70
793.495,640.80
793.627,640.90
793.759,641.00
793.892,641.10
794.028,641.20
794.163,641.30
794.298,641.40
794.432,641.50
794.564,641.60
794.695,641.70
794.826,641.80
794.958,641.90
795.091,642.00
795.227,642.10
795.365,642.20
795.502,642.30
795.639,642.40
795.774,642.50
795.908,642.60
796.041,642.70
796.173,642.80
796.305,642.90
796.436,643.00
796.568,643.10
796.700,643.20
796.832,643.30
796.964,643.40
797.096,643.50
797.226,643.60
797.356,643.70
797.486,643.80
797.617,643.90
797.749,644.00
797.882,644.10
798.017,644.20
798.152,644.30
798.287,644.40
798.421,644.50
798.554,644.60
798.686,644.70
798.819,644.80
798.952,644.90
799.085,645.00
799.218,645.10
799.354,645.20
799.489,645.30
799.624,645.40
799.759,645.50
799.892,645.60
800.026,645.70
800.159,645.80
800.293,645.90
800.428,646.00
800.565,646.10
800.705,646.20
800.845,646.30
800.984,646.40
801.123,646.50
801.258,646.60
801.394,646.70
801.529,646.80
801.666,646.90
801.802,647.00
801.939,647.10
802.078,647.20
802.217,647.30
802.355,647.40
802.494,647.50
802.631,647.60
802.767,647.70
802.904,647.80
803.042,647.90
803.179,648.00
803.318,648.10
803.459,648.20
803.601,648.30
803.743,648.40
803.884,648.50
804.022,648.60
804.160,648.70
804.298,648.80
804.436,648.90
804.577,649.00
804.720,649.10
804.864,649.20
805.009,649.30
805.153,649.40
805.294,649.50
805.432,649.60
805.570,649.70
805.707,649.80
805.844,649.90
805.982,650.00
806.121,650.10
806.263,650.20
806.404,650.30
806.544,650.40
806.682,650.50
806.818,650.60
806.953,650.70
807.088,650.80
807.224,650.90
807.359,651.00
807.495,651.10
807.633,651.20
807.771,651.30
807.909,651.40
808.046,651.50
808.182,651.60
808.317,651.70
808.453,651.80
808.588,651.90
808.723,652.00
808.860,652.10
808.998,652.20
809.136,652.30
809.273,652.40
809.409,652.50
809.543,652.60
809.676,652.70
809.810,652.80
809.945,652.90
810.079,653.00
810.214,653.10
810.351,653.20
810.488,653.30
810.625,653.40
810.761,653.50
810.896,653.60
811.031,653.70
811.166,653.80
811.302,653.90
811.437,654.00
811.575,654.10
811.715,654.20
811.856,654.30
811.996,654.40
812.134,654.50
812.270,654.60
812.405,654.70
812.541,654.80
812.677,654.90
812.814,655.00
812.952,655.10
813.092,655.20
813.232,655.30
813.370,655.40
813.507,655.50
813.641,655.60
813.774,655.70
813.907,655.80
814.041,655.90
814.175,656.00
814.309,656.10
814.445,656.20
814.580,656.30
814.715,656.40
814.850,656.50
814.982,656.60
815.114,656.70
815.246,656.80
815.378,656.90
815.511,657.00
815.645,657.10
815.781,657.20
815.918,657.30
816.054,657.40
816.189,657.50
816.322,657.60
816.454,657.70
816.586,657.80
816.719,657.90
816.852,658.00
816.986,658.10
817.122,658.20
817.258,658.30
817.394,658.40
817.531,658.50
817.665,658.60
817.800,658.70
817.934,658.80
818.070,658.90
818.206,659.00
818.342,659.10
818.481,659.20
818.620,659.30
818.759,659.40
818.898,659.50
819.035,659.60
819.172,659.70
819.309,659.80
819.448,659.90
819.586,660.00
819.726,660.10
819.868,660.20
820.010,660.30
820.153,660.40
820.295,660.50
820.436,660.60
820.577,660.70
820.718,660.80
820.861,660.90
821.003,661.00
821.147,661.10
821.293,661.20
821.440,661.30
821.587,661.40
821.733,661.50
821.877,661.60
822.020,661.70
822.164,661.80
822.309,661.90
822.454,662.00
822.602,662.10
822.752,662.20
822.901,662.30
823.050,662.40
823.199,662.50
823.345,662.60
823.490,662.70
823.636,662.80
823.782,662.90
823.927,663.00
824.073,663.10
824.221,663.20
824.368,663.30
824.515,663.40
824.661,663.50
824.804,663.60
824.948,663.70
825.092,663.80
825.236,663.90
825.380,664.00
825.525,664.10
825.672,664.20
825.819,664.30
825.965,664.40
826.112,664.50
826.257,664.60
826.401,664.70
826.546,664.80
826.692,664.90
826.837,665.00
826.983,665.10
827.131,665.20
827.279,665.30
827.425,665.40
827.571,665.50
827.716,665.60
827.859,665.70
828.004,665.80
828.150,665.90
828.296,666.00
828.444,666.10
828.594,666.20
828.744,666.30
828.895,666.40
829.045,666.50
829.195,666.60
829.344,666.70
829.495,666.80
829.646,666.90
829.799,667.00
829.953,667.10
830.110,667.20
830.266,667.30
830.422,667.40
830.578,667.50
830.733,667.60
830.889,667.70
831.046,667.80
831.204,667.90
831.364,668.00
831.526,668.10
831.690,668.20
831.854,668.30
832.016,668.40
832.176,668.50
832.333,668.60
832.488,668.70
832.643,668.80
832.797,668.90
832.951,669.00
833.104,669.10
833.259,669.20
833.414,669.30
833.566,669.40
833.718,669.50
833.867,669.60
834.015,669.70
834.164,669.80
834.313,669.90
834.465,670.00
834.619,670.10
834.776,670.20
834.933,670.30
835.090,670.40
835.247,670.50
835.399,670.60
835.550,670.70
835.700,670.80
835.852,670.90
836.005,671.00
836.161,671.10
836.318,671.20
836.476,671.30
836.631,671.40
836.784,671.50
836.934,671.60
837.082,671.70
837.230,671.80
837.378,671.90
837.526,672.00
837.675,672.10
837.825,672.20
837.974,672.30
838.123,672.40
838.270,672.50
838.416,672.60
838.561,672.70
838.705,672.80
838.850,672.90
838.997,673.00
839.145,673.10
839.297,673.20
839.448,673.30
839.599,673.40
839.750,673.50
839.898,673.60
840.043,673.70
840.188,673.80
840.334,673.90
840.482,674.00
840.631,674.10
840.782,674.20
840.933,674.30
841.081,674.40
841.227,674.50
841.369,674.60
841.510,674.70
841.652,674.80
841.794,674.90
841.936,675.00
842.078,675.10
842.222,675.20
842.366,675.30
842.509,675.40
842.650,675.50
842.789,675.60
842.928,675.70
843.066,675.80
843.206,675.90
843.346,676.00
843.487,676.10
843.628,676.20
843.770,676.30
843.912,676.40
844.053,676.50
844.193,676.60
844.332,676.70
844.470,676.80
844.610,676.90
844.751,677.00
844.895,677.10
845.041,677.20
845.187,677.30
845.333,677.40
845.479,677.50
845.623,677.60
845.765,677.70
845.908,677.80
846.052,677.90
846.198,678.00
846.345,678.10
846.494,678.20
846.643,678.30
846.790,678.40
846.936,678.50
847.079,678.60
847.220,678.70
847.362,678.80
847.504,678.90
847.646,679.00
847.790,679.10
847.935,679.20
848.081,679.30
848.226,679.40
848.371,679.50
848.514,679.60
848.657,679.70
848.799,679.80
848.942,679.90
849.085,680.00
849.231,680.10
849.379,680.20
849.528,680.30
849.677,680.40
849.826,680.50
849.973,680.60
850.119,680.70
850.265,680.80
850.411,680.90
850.558,681.00
850.706,681.10
850.856,681.20
851.005,681.30
851.153,681.40
851.298,681.50
851.442,681.60
851.585,681.70
851.728,681.80
851.872,681.90
852.015,682.00
852.159,682.10
852.305,682.20
852.451,682.30
852.596,682.40
852.741,682.50
852.884,682.60
853.026,682.70
853.168,682.80
853.311,682.90
853.455,683.00
853.602,683.10
853.753,683.20
853.906,683.30
854.058,683.40
854.211,683.50
854.362,683.60
854.512,683.70
854.661,683.80
854.811,683.90
854.961,684.00
855.111,684.10
855.263,684.20
855.415,684.30
855.566,684.40
855.717,684.50
855.865,684.60
856.013,684.70
856.160,684.80
856.307,684.90
856.455,685.00
856.604,685.10
856.756,685.20
856.908,685.30
857.060,685.40
857.210,685.50
857.356,685.60
857.502,685.70
857.647,685.80
857.793,685.90
857.940,686.00
858.088,686.10
858.237,686.20
858.385,686.30
858.532,686.40
858.678,686.50
858.822,686.60
858.964,686.70
859.107,686.80
859.251,686.90
859.394,687.00
859.538,687.10
859.683,687.20
859.829,687.30
859.975,687.40
860.120,687.50
860.263,687.60
860.406,687.70
860.549,687.80
860.693,687.90
860.837,688.00
860.984,688.10
861.136,688.20
861.288,688.30
861.440,688.40
861.592,688.50
861.742,688.60
861.891,688.70
862.040,688.80
862.190,688.90
862.339,689.00
862.488,689.10
862.639,689.20
862.789,689.30
862.939,689.40
863.088,689.50
863.234,689.60
863.380,689.70
863.525,689.80
863.671,689.90
863.818,690.00
863.967,690.10
864.120,690.20
864.273,690.30
864.425,690.40
864.575,690.50
864.722,690.60
864.867,690.70
865.012,690.80
865.157,690.90
865.302,691.00
865.448,691.10
865.595,691.20
865.741,691.30
865.887,691.40
866.032,691.50
866.176,691.60
866.318,691.70
866.461,691.80
866.604,691.90
866.748,692.00
866.894,692.10
867.043,692.20
867.192,692.30
867.341,692.40
867.490,692.50
867.635,692.60
867.779,692.70
867.923,692.80
868.067,692.90
868.211,693.00
868.356,693.10
868.501,693.20
868.646,693.30
868.790,693.40
868.933,693.50
869.075,693.60
869.215,693.70
869.356,693.80
869.497,693.90
869.638,694.00
869.781,694.10
869.925,694.20
870.071,694.30
870.216,694.40
870.359,694.50
870.500,694.60
870.640,694.70
870.779,694.80
870.920,694.90
871.060,695.00
871.201,695.10
871.343,695.20
871.485,695.30
871.626,695.40
871.766,695.50
871.905,695.60
872.044,695.70
872.182,695.80
872.322,695.90
872.462,696.00
872.604,696.10
872.748,696.20
872.892,696.30
873.036,696.40
873.179,696.50
873.319,696.60
873.459,696.70
873.599,696.80
873.739,696.90
873.879,697.00
874.020,697.10
874.163,697.20
874.305,697.30
874.447,697.40
874.588,697.50
874.729,697.60
874.869,697.70
875.009,697.80
875.150,697.90
875.293,698.00
875.438,698.10
875.586,698.20
875.734,698.30
875.881,698.40
876.027,698.50
876.171,698.60
876.313,698.70
