START RECORDING at 22/02/2021 15:02:26
Elapsed(sec),Counter
33.184,27.00
33.304,27.10
33.425,27.20
33.546,27.30
33.667,27.40
33.786,27.50
33.906,27.60
34.025,27.70
34.144,27.80
34.263,27.90
34.383,28.00
34.502,28.10
34.623,28.20
34.744,28.30
34.865,28.40
34.985,28.50
35.105,28.60
35.225,28.70
35.345,28.80
35.466,28.90
35.587,29.00
35.707,29.10
35.828,29.20
35.949,29.30
36.070,29.40
36.189,29.50
36.308,29.60
36.427,29.70
36.547,29.80
36.666,29.90
36.786,30.00
36.905,30.10
37.025,30.20
37.146,30.30
37.266,30.40
37.384,30.50
37.503,30.60
37.621,30.70
37.740,30.80
37.858,30.90
37.978,31.00
38.097,31.10
38.217,31.20
38.337,31.30
38.456,31.40
38.575,31.50
38.693,31.60
38.810,31.70
38.929,31.80
39.047,31.90
39.166,32.00
39.284,32.10
39.403,32.20
39.523,32.30
39.642,32.40
39.760,32.50
39.878,32.60
39.996,32.70
40.114,32.80
40.232,32.90
40.352,33.00
40.471,33.10
40.590,33.20
40.710,33.30
40.829,33.40
40.948,33.50
41.066,33.60
41.184,33.70
41.303,33.80
41.422,33.90
41.541,34.00
41.661,34.10
41.780,34.20
41.901,34.30
42.021,34.40
42.140,34.50
42.258,34.60
42.377,34.70
42.496,34.80
42.615,34.90
42.734,35.00
42.854,35.10
42.975,35.20
43.097,35.30
43.219,35.40
43.340,35.50
43.462,35.60
43.584,35.70
43.706,35.80
43.829,35.90
43.952,36.00
44.075,36.10
44.199,36.20
44.324,36.30
44.447,36.40
44.570,36.50
44.693,36.60
44.815,36.70
44.938,36.80
45.062,36.90
45.187,37.00
45.311,37.10
45.436,37.20
45.562,37.30
45.687,37.40
45.810,37.50
45.934,37.60
46.058,37.70
46.182,37.80
46.306,37.90
46.431,38.00
46.555,38.10
46.680,38.20
46.806,38.30
46.930,38.40
47.054,38.50
47.178,38.60
47.302,38.70
47.426,38.80
47.550,38.90
47.675,39.00
47.800,39.10
47.925,39.20
48.051,39.30
48.176,39.40
48.300,39.50
48.424,39.60
48.548,39.70
48.672,39.80
48.796,39.90
48.921,40.00
49.045,40.10
49.169,40.20
49.295,40.30
49.420,40.40
49.543,40.50
49.667,40.60
49.790,40.70
49.914,40.80
50.038,40.90
50.162,41.00
50.287,41.10
50.411,41.20
50.537,41.30
50.662,41.40
50.786,41.50
50.910,41.60
51.034,41.70
51.158,41.80
51.283,41.90
51.408,42.00
51.533,42.10
51.658,42.20
51.784,42.30
51.909,42.40
52.034,42.50
52.159,42.60
52.283,42.70
52.408,42.80
52.533,42.90
52.658,43.00
52.783,43.10
52.908,43.20
53.035,43.30
53.161,43.40
53.285,43.50
53.410,43.60
53.534,43.70
53.659,43.80
53.784,43.90
53.909,44.00
54.034,44.10
54.161,44.20
54.288,44.30
54.415,44.40
54.542,44.50
54.669,44.60
54.795,44.70
54.922,44.80
55.050,44.90
55.177,45.00
55.305,45.10
55.433,45.20
55.561,45.30
55.689,45.40
55.815,45.50
55.941,45.60
56.067,45.70
56.194,45.80
56.320,45.90
56.447,46.00
56.574,46.10
56.701,46.20
56.828,46.30
56.954,46.40
57.079,46.50
57.205,46.60
57.329,46.70
57.454,46.80
57.579,46.90
57.704,47.00
57.829,47.10
57.955,47.20
58.081,47.30
58.206,47.40
58.331,47.50
58.455,47.60
58.578,47.70
58.702,47.80
58.826,47.90
58.951,48.00
59.075,48.10
59.200,48.20
59.327,48.30
59.454,48.40
59.579,48.50
59.705,48.60
59.831,48.70
59.957,48.80
60.083,48.90
60.209,49.00
60.335,49.10
60.461,49.20
60.589,49.30
60.715,49.40
60.840,49.50
60.966,49.60
61.091,49.70
61.216,49.80
61.341,49.90
61.467,50.00
61.592,50.10
61.718,50.20
61.844,50.30
61.969,50.40
62.093,50.50
62.217,50.60
62.340,50.70
62.464,50.80
62.587,50.90
62.711,51.00
62.835,51.10
62.959,51.20
63.084,51.30
63.208,51.40
63.330,51.50
63.453,51.60
63.575,51.70
63.697,51.80
63.820,51.90
63.943,52.00
64.066,52.10
64.191,52.20
64.316,52.30
64.441,52.40
64.564,52.50
64.687,52.60
64.810,52.70
64.934,52.80
65.058,52.90
65.182,53.00
65.305,53.10
65.430,53.20
65.555,53.30
65.680,53.40
65.803,53.50
65.926,53.60
66.048,53.70
66.171,53.80
66.294,53.90
66.418,54.00
66.541,54.10
66.665,54.20
66.789,54.30
66.912,54.40
67.034,54.50
67.156,54.60
67.278,54.70
67.399,54.80
67.521,54.90
67.644,55.00
67.766,55.10
67.889,55.20
68.012,55.30
68.134,55.40
68.255,55.50
68.376,55.60
68.496,55.70
68.617,55.80
68.738,55.90
68.860,56.00
68.981,56.10
69.102,56.20
69.224,56.30
69.345,56.40
69.465,56.50
69.585,56.60
69.705,56.70
69.825,56.80
69.946,56.90
70.066,57.00
70.187,57.10
70.307,57.20
70.429,57.30
70.549,57.40
70.668,57.50
70.786,57.60
70.904,57.70
71.022,57.80
71.140,57.90
71.258,58.00
71.376,58.10
71.495,58.20
71.614,58.30
71.733,58.40
71.851,58.50
71.968,58.60
72.085,58.70
72.203,58.80
72.321,58.90
72.439,59.00
72.557,59.10
72.677,59.20
72.798,59.30
72.918,59.40
73.037,59.50
73.156,59.60
73.274,59.70
73.394,59.80
73.513,59.90
73.633,60.00
73.753,60.10
73.874,60.20
73.996,60.30
74.117,60.40
74.237,60.50
74.358,60.60
74.478,60.70
74.600,60.80
74.721,60.90
74.843,61.00
74.965,61.10
75.088,61.20
75.211,61.30
75.333,61.40
75.454,61.50
75.576,61.60
75.697,61.70
75.818,61.80
75.940,61.90
76.063,62.00
76.185,62.10
76.309,62.20
76.434,62.30
76.558,62.40
76.682,62.50
76.805,62.60
76.929,62.70
77.053,62.80
77.177,62.90
77.303,63.00
77.428,63.10
77.555,63.20
77.682,63.30
77.808,63.40
77.933,63.50
78.057,63.60
78.180,63.70
78.303,63.80
78.425,63.90
78.549,64.00
78.672,64.10
78.796,64.20
78.921,64.30
79.045,64.40
79.167,64.50
79.290,64.60
79.413,64.70
79.536,64.80
79.659,64.90
79.783,65.00
79.906,65.10
80.030,65.20
80.155,65.30
80.279,65.40
80.402,65.50
80.525,65.60
80.647,65.70
80.769,65.80
80.891,65.90
81.014,66.00
81.136,66.10
81.259,66.20
81.383,66.30
81.506,66.40
81.628,66.50
81.750,66.60
81.872,66.70
81.994,66.80
82.117,66.90
82.240,67.00
82.362,67.10
82.485,67.20
82.609,67.30
82.732,67.40
82.853,67.50
82.975,67.60
83.096,67.70
83.218,67.80
83.339,67.90
83.462,68.00
83.585,68.10
83.709,68.20
83.834,68.30
83.958,68.40
84.081,68.50
84.205,68.60
84.328,68.70
84.452,68.80
84.577,68.90
84.702,69.00
84.827,69.10
84.953,69.20
85.080,69.30
85.206,69.40
85.330,69.50
85.454,69.60
85.577,69.70
85.701,69.80
85.825,69.90
85.950,70.00
86.074,70.10
86.199,70.20
86.326,70.30
86.451,70.40
86.576,70.50
86.700,70.60
86.825,70.70
86.951,70.80
87.077,70.90
87.203,71.00
87.330,71.10
87.457,71.20
87.585,71.30
87.711,71.40
87.836,71.50
87.961,71.60
88.086,71.70
88.211,71.80
88.336,71.90
88.461,72.00
88.586,72.10
88.712,72.20
88.838,72.30
88.964,72.40
89.088,72.50
89.213,72.60
89.336,72.70
89.460,72.80
89.584,72.90
89.708,73.00
89.831,73.10
89.955,73.20
90.079,73.30
90.203,73.40
90.326,73.50
90.448,73.60
90.571,73.70
90.694,73.80
90.817,73.90
90.941,74.00
91.064,74.10
91.187,74.20
91.311,74.30
91.434,74.40
91.555,74.50
91.677,74.60
91.798,74.70
91.919,74.80
92.040,74.90
92.162,75.00
92.283,75.10
92.404,75.20
92.527,75.30
92.648,75.40
92.767,75.50
92.887,75.60
93.007,75.70
93.126,75.80
93.246,75.90
93.366,76.00
93.487,76.10
93.608,76.20
93.730,76.30
93.852,76.40
93.974,76.50
94.095,76.60
94.217,76.70
94.339,76.80
94.461,76.90
94.584,77.00
94.707,77.10
94.830,77.20
94.953,77.30
95.076,77.40
95.197,77.50
95.319,77.60
95.440,77.70
95.562,77.80
95.683,77.90
95.805,78.00
95.927,78.10
96.049,78.20
96.172,78.30
96.293,78.40
96.414,78.50
96.534,78.60
96.654,78.70
96.775,78.80
96.896,78.90
97.017,79.00
97.138,79.10
97.259,79.20
97.381,79.30
97.502,79.40
97.622,79.50
97.742,79.60
97.862,79.70
97.983,79.80
98.103,79.90
98.224,80.00
98.344,80.10
98.466,80.20
98.588,80.30
98.709,80.40
98.830,80.50
98.950,80.60
99.069,80.70
99.190,80.80
99.310,80.90
99.431,81.00
99.552,81.10
99.674,81.20
99.797,81.30
99.920,81.40
100.041,81.50
100.163,81.60
100.285,81.70
100.407,81.80
100.529,81.90
100.651,82.00
100.773,82.10
100.895,82.20
101.018,82.30
101.140,82.40
101.261,82.50
101.382,82.60
101.502,82.70
101.623,82.80
101.744,82.90
101.865,83.00
101.986,83.10
102.107,83.20
102.229,83.30
102.350,83.40
102.470,83.50
102.590,83.60
102.709,83.70
102.829,83.80
102.949,83.90
103.070,84.00
103.190,84.10
103.312,84.20
103.435,84.30
103.558,84.40
103.679,84.50
103.800,84.60
103.922,84.70
104.043,84.80
104.165,84.90
104.287,85.00
104.409,85.10
104.531,85.20
104.655,85.30
104.777,85.40
104.898,85.50
105.019,85.60
105.140,85.70
105.261,85.80
105.382,85.90
105.504,86.00
105.625,86.10
105.747,86.20
105.870,86.30
105.992,86.40
106.113,86.50
106.233,86.60
106.354,86.70
106.475,86.80
106.596,86.90
106.717,87.00
106.838,87.10
106.960,87.20
107.082,87.30
107.203,87.40
107.323,87.50
107.443,87.60
107.563,87.70
107.683,87.80
107.803,87.90
107.924,88.00
108.044,88.10
108.165,88.20
108.287,88.30
108.408,88.40
108.527,88.50
108.647,88.60
108.766,88.70
108.886,88.80
109.006,88.90
109.127,89.00
109.247,89.10
109.368,89.20
109.489,89.30
109.610,89.40
109.730,89.50
109.850,89.60
109.969,89.70
110.090,89.80
110.210,89.90
110.331,90.00
110.452,90.10
110.573,90.20
110.695,90.30
110.816,90.40
110.935,90.50
111.055,90.60
111.174,90.70
111.294,90.80
111.413,90.90
111.534,91.00
111.653,91.10
111.774,91.20
111.894,91.30
112.014,91.40
112.132,91.50
112.251,91.60
112.369,91.70
112.488,91.80
112.607,91.90
112.727,92.00
112.846,92.10
112.967,92.20
113.088,92.30
113.209,92.40
113.330,92.50
113.450,92.60
113.571,92.70
113.693,92.80
113.815,92.90
113.937,93.00
114.060,93.10
114.183,93.20
114.307,93.30
114.431,93.40
114.554,93.50
114.676,93.60
114.799,93.70
114.922,93.80
115.045,93.90
115.169,94.00
115.293,94.10
115.417,94.20
115.543,94.30
115.668,94.40
115.791,94.50
115.916,94.60
116.039,94.70
116.164,94.80
116.289,94.90
116.415,95.00
116.540,95.10
116.667,95.20
116.795,95.30
116.922,95.40
117.048,95.50
117.175,95.60
117.301,95.70
117.429,95.80
117.556,95.90
117.685,96.00
117.814,96.10
117.944,96.20
118.075,96.30
118.206,96.40
118.335,96.50
118.465,96.60
118.594,96.70
118.725,96.80
118.856,96.90
118.988,97.00
119.119,97.10
119.252,97.20
119.386,97.30
119.518,97.40
119.649,97.50
119.780,97.60
119.911,97.70
120.041,97.80
120.172,97.90
120.303,98.00
120.435,98.10
120.567,98.20
120.701,98.30
120.833,98.40
120.965,98.50
121.096,98.60
121.226,98.70
121.357,98.80
121.489,98.90
121.620,99.00
121.752,99.10
121.884,99.20
122.016,99.30
122.147,99.40
122.277,99.50
122.407,99.60
122.536,99.70
122.666,99.80
122.795,99.90
122.925,100.00
123.055,100.10
123.185,100.20
123.316,100.30
123.445,100.40
123.573,100.50
123.701,100.60
123.829,100.70
123.956,100.80
124.084,100.90
124.212,101.00
124.339,101.10
124.467,101.20
124.596,101.30
124.724,101.40
124.850,101.50
124.977,101.60
125.103,101.70
125.230,101.80
125.357,101.90
125.484,102.00
125.611,102.10
125.738,102.20
125.865,102.30
125.991,102.40
126.116,102.50
126.241,102.60
126.366,102.70
126.491,102.80
126.616,102.90
126.741,103.00
126.866,103.10
126.991,103.20
127.117,103.30
127.242,103.40
127.366,103.50
127.490,103.60
127.614,103.70
127.738,103.80
127.862,103.90
127.986,104.00
128.111,104.10
128.236,104.20
128.363,104.30
128.490,104.40
128.615,104.50
128.741,104.60
128.867,104.70
128.994,104.80
129.121,104.90
129.249,105.00
129.378,105.10
129.507,105.20
129.637,105.30
129.767,105.40
129.895,105.50
130.024,105.60
130.153,105.70
130.282,105.80
130.411,105.90
130.541,106.00
130.671,106.10
130.802,106.20
130.935,106.30
131.067,106.40
131.197,106.50
131.328,106.60
131.458,106.70
131.589,106.80
131.719,106.90
131.850,107.00
131.981,107.10
132.113,107.20
132.246,107.30
132.377,107.40
132.507,107.50
132.637,107.60
132.767,107.70
132.897,107.80
133.026,107.90
133.157,108.00
133.287,108.10
133.417,108.20
133.548,108.30
133.677,108.40
133.805,108.50
133.933,108.60
134.060,108.70
134.188,108.80
134.315,108.90
134.443,109.00
134.571,109.10
134.699,109.20
134.828,109.30
134.956,109.40
135.083,109.50
135.210,109.60
135.337,109.70
135.464,109.80
135.592,109.90
135.720,110.00
135.848,110.10
135.977,110.20
136.108,110.30
136.238,110.40
136.368,110.50
136.497,110.60
136.626,110.70
136.756,110.80
136.887,110.90
137.017,111.00
137.147,111.10
137.278,111.20
137.410,111.30
137.540,111.40
137.669,111.50
137.798,111.60
137.927,111.70
138.056,111.80
138.185,111.90
138.314,112.00
138.443,112.10
138.572,112.20
138.702,112.30
138.831,112.40
138.958,112.50
139.086,112.60
139.212,112.70
139.339,112.80
139.466,112.90
139.593,113.00
139.720,113.10
139.847,113.20
139.976,113.30
140.102,113.40
140.228,113.50
140.353,113.60
140.477,113.70
140.602,113.80
140.727,113.90
140.852,114.00
140.977,114.10
141.102,114.20
141.227,114.30
141.351,114.40
141.474,114.50
141.597,114.60
141.719,114.70
141.842,114.80
141.964,114.90
142.088,115.00
142.211,115.10
142.335,115.20
142.460,115.30
142.584,115.40
142.707,115.50
142.829,115.60
142.951,115.70
143.073,115.80
143.195,115.90
143.317,116.00
143.439,116.10
143.562,116.20
143.686,116.30
143.810,116.40
143.933,116.50
144.056,116.60
144.179,116.70
144.302,116.80
144.426,116.90
144.550,117.00
144.674,117.10
144.799,117.20
144.924,117.30
145.049,117.40
145.173,117.50
145.296,117.60
145.420,117.70
145.543,117.80
145.667,117.90
145.791,118.00
145.915,118.10
146.039,118.20
146.165,118.30
146.289,118.40
146.412,118.50
146.535,118.60
146.658,118.70
146.781,118.80
146.904,118.90
147.028,119.00
147.151,119.10
147.275,119.20
147.399,119.30
147.523,119.40
147.646,119.50
147.769,119.60
147.892,119.70
148.015,119.80
148.138,119.90
148.261,120.00
148.384,120.10
148.508,120.20
148.633,120.30
148.757,120.40
148.881,120.50
149.004,120.60
149.128,120.70
149.252,120.80
149.376,120.90
149.500,121.00
149.624,121.10
149.749,121.20
149.875,121.30
149.999,121.40
150.122,121.50
150.245,121.60
150.368,121.70
150.491,121.80
150.614,121.90
150.737,122.00
150.860,122.10
150.984,122.20
151.109,122.30
151.232,122.40
151.354,122.50
151.476,122.60
151.598,122.70
151.720,122.80
151.841,122.90
151.964,123.00
152.085,123.10
152.207,123.20
152.331,123.30
152.453,123.40
152.574,123.50
152.695,123.60
152.815,123.70
152.936,123.80
153.057,123.90
153.179,124.00
153.300,124.10
153.422,124.20
153.545,124.30
153.667,124.40
153.788,124.50
153.908,124.60
154.028,124.70
154.149,124.80
154.270,124.90
154.391,125.00
154.512,125.10
154.633,125.20
154.755,125.30
154.877,125.40
154.997,125.50
155.117,125.60
155.237,125.70
155.357,125.80
155.478,125.90
155.599,126.00
155.720,126.10
155.841,126.20
155.963,126.30
156.084,126.40
156.204,126.50
156.324,126.60
156.443,126.70
156.563,126.80
156.683,126.90
156.803,127.00
156.923,127.10
157.044,127.20
157.166,127.30
157.287,127.40
157.407,127.50
157.527,127.60
157.647,127.70
157.767,127.80
157.888,127.90
158.010,128.00
158.131,128.10
158.254,128.20
158.378,128.30
158.502,128.40
158.625,128.50
158.748,128.60
158.871,128.70
158.994,128.80
159.117,128.90
159.242,129.00
159.366,129.10
159.491,129.20
159.617,129.30
159.741,129.40
159.865,129.50
159.989,129.60
160.113,129.70
160.237,129.80
160.362,129.90
160.487,130.00
160.611,130.10
160.737,130.20
160.865,130.30
160.991,130.40
161.117,130.50
161.242,130.60
161.368,130.70
161.493,130.80
161.619,130.90
161.746,131.00
161.872,131.10
161.999,131.20
162.128,131.30
162.255,131.40
162.381,131.50
162.508,131.60
162.634,131.70
162.760,131.80
162.887,131.90
163.014,132.00
163.141,132.10
163.269,132.20
163.397,132.30
163.525,132.40
163.652,132.50
163.778,132.60
163.904,132.70
164.031,132.80
164.158,132.90
164.285,133.00
164.412,133.10
164.540,133.20
164.668,133.30
164.796,133.40
164.922,133.50
165.048,133.60
165.173,133.70
165.299,133.80
165.425,133.90
165.552,134.00
165.678,134.10
165.804,134.20
165.931,134.30
166.058,134.40
166.183,134.50
166.308,134.60
166.433,134.70
166.559,134.80
166.685,134.90
166.811,135.00
166.937,135.10
167.064,135.20
167.192,135.30
167.319,135.40
167.445,135.50
167.572,135.60
167.699,135.70
167.827,135.80
167.955,135.90
168.084,136.00
168.213,136.10
168.343,136.20
168.474,136.30
168.604,136.40
168.734,136.50
168.863,136.60
168.992,136.70
169.122,136.80
169.252,136.90
169.383,137.00
169.513,137.10
169.644,137.20
169.776,137.30
169.907,137.40
170.037,137.50
170.166,137.60
170.295,137.70
170.425,137.80
170.555,137.90
170.685,138.00
170.814,138.10
170.944,138.20
171.075,138.30
171.205,138.40
171.334,138.50
171.463,138.60
171.591,138.70
171.719,138.80
171.848,138.90
171.978,139.00
172.108,139.10
172.239,139.20
172.371,139.30
172.502,139.40
172.632,139.50
172.761,139.60
172.890,139.70
173.019,139.80
173.149,139.90
173.279,140.00
173.410,140.10
173.541,140.20
173.673,140.30
173.805,140.40
173.935,140.50
174.066,140.60
174.196,140.70
174.326,140.80
174.457,140.90
174.587,141.00
174.718,141.10
174.848,141.20
174.980,141.30
175.110,141.40
175.239,141.50
175.368,141.60
175.497,141.70
175.627,141.80
175.756,141.90
175.887,142.00
176.017,142.10
176.149,142.20
176.281,142.30
176.412,142.40
176.542,142.50
176.672,142.60
176.801,142.70
176.931,142.80
177.062,142.90
177.192,143.00
177.323,143.10
177.454,143.20
177.586,143.30
177.717,143.40
177.847,143.50
177.977,143.60
178.107,143.70
178.238,143.80
178.370,143.90
178.502,144.00
178.634,144.10
178.768,144.20
178.903,144.30
179.037,144.40
179.170,144.50
179.303,144.60
179.435,144.70
179.567,144.80
179.700,144.90
179.833,145.00
179.966,145.10
180.099,145.20
180.234,145.30
180.367,145.40
180.499,145.50
180.631,145.60
180.762,145.70
180.893,145.80
181.025,145.90
181.158,146.00
181.291,146.10
181.425,146.20
181.559,146.30
181.693,146.40
181.826,146.50
181.958,146.60
182.091,146.70
182.224,146.80
182.357,146.90
182.491,147.00
182.626,147.10
182.762,147.20
182.899,147.30
183.035,147.40
183.171,147.50
183.306,147.60
183.441,147.70
183.576,147.80
183.711,147.90
183.847,148.00
183.983,148.10
184.119,148.20
184.256,148.30
184.392,148.40
184.526,148.50
184.661,148.60
184.795,148.70
184.929,148.80
185.063,148.90
185.198,149.00
185.333,149.10
185.468,149.20
185.605,149.30
185.742,149.40
185.877,149.50
186.012,149.60
186.146,149.70
186.281,149.80
186.415,149.90
186.550,150.00
186.685,150.10
186.820,150.20
186.955,150.30
187.090,150.40
187.223,150.50
187.356,150.60
187.488,150.70
187.621,150.80
187.754,150.90
187.887,151.00
188.020,151.10
188.153,151.20
188.288,151.30
188.420,151.40
188.552,151.50
188.683,151.60
188.814,151.70
188.945,151.80
189.076,151.90
189.207,152.00
189.337,152.10
189.468,152.20
189.600,152.30
189.730,152.40
189.859,152.50
189.988,152.60
190.117,152.70
190.247,152.80
190.376,152.90
190.506,153.00
190.636,153.10
190.766,153.20
190.898,153.30
191.028,153.40
191.158,153.50
191.287,153.60
191.417,153.70
191.548,153.80
191.679,153.90
191.810,154.00
191.942,154.10
192.074,154.20
192.208,154.30
192.342,154.40
192.474,154.50
192.606,154.60
192.738,154.70
192.871,154.80
193.003,154.90
193.136,155.00
193.269,155.10
193.403,155.20
193.538,155.30
193.671,155.40
193.803,155.50
193.935,155.60
194.066,155.70
194.197,155.80
194.328,155.90
194.459,156.00
194.591,156.10
194.724,156.20
194.857,156.30
194.990,156.40
195.122,156.50
195.254,156.60
195.386,156.70
195.518,156.80
195.651,156.90
195.784,157.00
195.917,157.10
196.050,157.20
196.184,157.30
196.317,157.40
196.449,157.50
196.580,157.60
196.712,157.70
196.844,157.80
196.976,157.90
197.109,158.00
197.241,158.10
197.375,158.20
197.510,158.30
197.643,158.40
197.776,158.50
197.909,158.60
198.041,158.70
198.173,158.80
198.305,158.90
198.439,159.00
198.571,159.10
198.704,159.20
198.838,159.30
198.971,159.40
199.102,159.50
199.233,159.60
199.363,159.70
199.494,159.80
199.624,159.90
199.756,160.00
199.887,160.10
200.019,160.20
200.154,160.30
200.287,160.40
200.419,160.50
200.551,160.60
200.683,160.70
200.814,160.80
200.946,160.90
201.077,161.00
201.209,161.10
201.341,161.20
201.474,161.30
201.607,161.40
201.738,161.50
201.869,161.60
201.999,161.70
202.130,161.80
202.261,161.90
202.392,162.00
202.523,162.10
202.655,162.20
202.787,162.30
202.919,162.40
203.049,162.50
203.180,162.60
203.310,162.70
203.440,162.80
203.570,162.90
203.700,163.00
203.830,163.10
203.961,163.20
204.093,163.30
204.223,163.40
204.352,163.50
204.480,163.60
204.608,163.70
204.737,163.80
204.865,163.90
204.994,164.00
205.122,164.10
205.251,164.20
205.380,164.30
205.509,164.40
205.637,164.50
205.764,164.60
205.891,164.70
206.019,164.80
206.147,164.90
206.276,165.00
206.404,165.10
206.533,165.20
206.663,165.30
206.792,165.40
206.920,165.50
207.047,165.60
207.175,165.70
207.302,165.80
207.430,165.90
207.558,166.00
207.686,166.10
207.815,166.20
207.946,166.30
208.075,166.40
208.203,166.50
208.332,166.60
208.460,166.70
208.589,166.80
208.718,166.90
208.848,167.00
208.978,167.10
209.109,167.20
209.240,167.30
209.372,167.40
209.502,167.50
209.632,167.60
209.762,167.70
209.892,167.80
210.022,167.90
210.154,168.00
210.284,168.10
210.416,168.20
210.548,168.30
210.680,168.40
210.810,168.50
210.940,168.60
211.069,168.70
211.199,168.80
211.329,168.90
211.460,169.00
211.590,169.10
211.720,169.20
211.852,169.30
211.983,169.40
212.112,169.50
212.242,169.60
212.371,169.70
212.500,169.80
212.629,169.90
212.760,170.00
212.890,170.10
213.022,170.20
213.155,170.30
213.287,170.40
213.417,170.50
213.548,170.60
213.678,170.70
213.809,170.80
213.939,170.90
214.070,171.00
214.201,171.10
214.333,171.20
214.466,171.30
214.599,171.40
214.731,171.50
214.863,171.60
214.994,171.70
215.126,171.80
215.259,171.90
215.392,172.00
215.524,172.10
215.658,172.20
215.792,172.30
215.925,172.40
216.057,172.50
216.189,172.60
216.320,172.70
216.452,172.80
216.584,172.90
216.716,173.00
216.849,173.10
216.982,173.20
217.116,173.30
217.248,173.40
217.379,173.50
217.510,173.60
217.640,173.70
217.771,173.80
217.902,173.90
218.034,174.00
218.164,174.10
