START RECORDING at 22/02/2021 15:02:26
Elapsed(sec),Counter
12.419,13.00
12.515,13.10
12.612,13.20
12.708,13.30
12.805,13.40
12.901,13.50
12.998,13.60
13.094,13.70
13.190,13.80
13.286,13.90
13.380,14.00
13.477,14.10
13.573,14.20
13.670,14.30
13.767,14.40
13.863,14.50
13.960,14.60
14.057,14.70
14.153,14.80
14.248,14.90
14.343,15.00
14.439,15.10
14.536,15.20
14.633,15.30
14.730,15.40
14.826,15.50
14.923,15.60
15.020,15.70
15.116,15.80
15.211,15.90
15.306,16.00
15.402,16.10
15.499,16.20
15.596,16.30
15.693,16.40
15.789,16.50
15.886,16.60
15.983,16.70
16.079,16.80
16.174,16.90
16.269,17.00
16.365,17.10
16.461,17.20
16.558,17.30
16.655,17.40
16.751,17.50
16.848,17.60
16.944,17.70
17.039,17.80
17.135,17.90
17.229,18.00
17.325,18.10
17.421,18.20
17.517,18.30
17.614,18.40
17.709,18.50
17.806,18.60
17.901,18.70
17.997,18.80
18.092,18.90
18.185,19.00
18.281,19.10
18.377,19.20
18.473,19.30
18.569,19.40
18.664,19.50
18.760,19.60
18.856,19.70
18.951,19.80
19.046,19.90
19.140,20.00
19.235,20.10
19.331,20.20
19.427,20.30
19.523,20.40
19.618,20.50
19.714,20.60
19.810,20.70
19.905,20.80
19.999,20.90
20.093,21.00
20.188,21.10
20.284,21.20
20.380,21.30
20.475,21.40
20.570,21.50
20.666,21.60
20.761,21.70
20.856,21.80
20.950,21.90
21.044,22.00
21.139,22.10
21.235,22.20
21.330,22.30
21.426,22.40
21.521,22.50
21.617,22.60
21.713,22.70
21.808,22.80
21.902,22.90
21.996,23.00
22.091,23.10
22.187,23.20
22.283,23.30
22.380,23.40
22.475,23.50
22.572,23.60
22.668,23.70
22.763,23.80
22.859,23.90
22.954,24.00
23.050,24.10
23.147,24.20
23.244,24.30
23.342,24.40
23.439,24.50
23.536,24.60
23.634,24.70
23.731,24.80
23.827,24.90
23.922,25.00
24.019,25.10
24.117,25.20
24.214,25.30
24.312,25.40
24.410,25.50
24.507,25.60
24.604,25.70
24.701,25.80
24.797,25.90
24.893,26.00
24.989,26.10
25.087,26.20
25.184,26.30
25.281,26.40
25.378,26.50
25.475,26.60
25.572,26.70
25.668,26.80
25.764,26.90
25.858,27.00
25.955,27.10
26.051,27.20
26.148,27.30
26.245,27.40
26.341,27.50
26.438,27.60
26.534,27.70
26.630,27.80
26.725,27.90
26.820,28.00
26.917,28.10
27.015,28.20
27.113,28.30
27.212,28.40
27.310,28.50
27.408,28.60
27.507,28.70
27.604,28.80
27.702,28.90
27.798,29.00
27.897,29.10
27.995,29.20
28.094,29.30
28.194,29.40
28.292,29.50
28.391,29.60
28.490,29.70
28.589,29.80
28.687,29.90
28.784,30.00
28.883,30.10
28.982,30.20
29.082,30.30
29.182,30.40
29.281,30.50
29.381,30.60
29.480,30.70
29.579,30.80
29.678,30.90
29.775,31.00
29.874,31.10
29.974,31.20
30.074,31.30
30.173,31.40
30.272,31.50
30.372,31.60
30.470,31.70
30.569,31.80
30.667,31.90
30.763,32.00
30.862,32.10
30.961,32.20
31.060,32.30
31.159,32.40
31.257,32.50
31.356,32.60
31.454,32.70
31.552,32.80
31.649,32.90
31.745,33.00
31.843,33.10
31.941,33.20
32.039,33.30
32.137,33.40
32.235,33.50
32.332,33.60
32.430,33.70
32.527,33.80
32.623,33.90
32.718,34.00
32.815,34.10
32.912,34.20
33.010,34.30
33.107,34.40
33.204,34.50
33.301,34.60
33.397,34.70
33.493,34.80
33.589,34.90
33.684,35.00
33.781,35.10
33.878,35.20
33.976,35.30
34.074,35.40
34.171,35.50
34.269,35.60
34.367,35.70
34.464,35.80
34.561,35.90
34.657,36.00
34.754,36.10
34.852,36.20
34.951,36.30
35.049,36.40
35.147,36.50
35.245,36.60
35.344,36.70
35.441,36.80
35.538,36.90
35.634,37.00
35.733,37.10
35.831,37.20
35.930,37.30
36.029,37.40
36.128,37.50
36.227,37.60
36.326,37.70
36.425,37.80
36.523,37.90
36.621,38.00
36.720,38.10
36.820,38.20
36.920,38.30
37.021,38.40
37.121,38.50
37.222,38.60
37.323,38.70
37.423,38.80
37.522,38.90
37.621,39.00
37.721,39.10
37.822,39.20
37.923,39.30
38.025,39.40
38.126,39.50
38.227,39.60
38.328,39.70
38.429,39.80
38.529,39.90
38.629,40.00
38.731,40.10
38.833,40.20
38.935,40.30
39.037,40.40
39.139,40.50
39.240,40.60
39.342,40.70
39.443,40.80
39.544,40.90
39.645,41.00
39.748,41.10
39.852,41.20
39.955,41.30
40.059,41.40
40.163,41.50
40.267,41.60
40.371,41.70
40.475,41.80
40.578,41.90
40.681,42.00
40.786,42.10
40.891,42.20
40.997,42.30
41.103,42.40
41.208,42.50
41.314,42.60
41.419,42.70
41.524,42.80
41.628,42.90
41.731,43.00
41.836,43.10
41.941,43.20
42.046,43.30
42.152,43.40
42.257,43.50
42.361,43.60
42.466,43.70
42.569,43.80
42.673,43.90
42.776,44.00
42.881,44.10
42.987,44.20
43.093,44.30
43.199,44.40
43.305,44.50
43.411,44.60
43.516,44.70
43.621,44.80
43.726,44.90
43.829,45.00
43.934,45.10
44.040,45.20
44.146,45.30
44.253,45.40
44.358,45.50
44.465,45.60
44.570,45.70
44.676,45.80
44.781,45.90
44.887,46.00
44.994,46.10
45.103,46.20
45.212,46.30
45.322,46.40
45.432,46.50
45.542,46.60
45.652,46.70
45.762,46.80
45.871,46.90
45.981,47.00
46.093,47.10
46.205,47.20
46.318,47.30
46.431,47.40
46.543,47.50
46.656,47.60
46.769,47.70
46.880,47.80
46.991,47.90
47.102,48.00
47.215,48.10
47.328,48.20
47.442,48.30
47.557,48.40
47.670,48.50
47.785,48.60
47.899,48.70
48.012,48.80
48.126,48.90
48.238,49.00
48.353,49.10
48.468,49.20
48.584,49.30
48.700,49.40
48.815,49.50
48.930,49.60
49.045,49.70
49.158,49.80
49.271,49.90
49.384,50.00
49.498,50.10
49.613,50.20
49.727,50.30
49.842,50.40
49.956,50.50
50.070,50.60
50.184,50.70
50.296,50.80
50.408,50.90
50.518,51.00
50.630,51.10
50.741,51.20
50.853,51.30
50.964,51.40
51.074,51.50
51.184,51.60
51.293,51.70
51.401,51.80
51.508,51.90
51.613,52.00
51.721,52.10
51.828,52.20
51.936,52.30
52.043,52.40
52.149,52.50
52.255,52.60
52.361,52.70
52.466,52.80
52.570,52.90
52.673,53.00
52.779,53.10
52.885,53.20
52.990,53.30
53.096,53.40
53.201,53.50
53.306,53.60
53.411,53.70
53.514,53.80
53.618,53.90
53.720,54.00
53.824,54.10
53.928,54.20
54.033,54.30
54.137,54.40
54.241,54.50
54.345,54.60
54.448,54.70
54.551,54.80
54.653,54.90
54.754,55.00
54.857,55.10
54.960,55.20
55.064,55.30
55.168,55.40
55.271,55.50
55.374,55.60
55.476,55.70
55.578,55.80
55.680,55.90
55.781,56.00
55.884,56.10
55.987,56.20
56.091,56.30
56.196,56.40
56.300,56.50
56.404,56.60
56.509,56.70
56.613,56.80
56.717,56.90
56.821,57.00
56.927,57.10
57.033,57.20
57.140,57.30
57.248,57.40
57.356,57.50
57.464,57.60
57.571,57.70
57.679,57.80
57.786,57.90
57.893,58.00
58.002,58.10
58.111,58.20
58.221,58.30
58.332,58.40
58.443,58.50
58.554,58.60
58.666,58.70
58.777,58.80
58.887,58.90
58.998,59.00
59.111,59.10
59.224,59.20
59.338,59.30
59.453,59.40
59.566,59.50
59.681,59.60
59.794,59.70
59.907,59.80
60.018,59.90
60.129,60.00
60.243,60.10
60.357,60.20
60.471,60.30
60.586,60.40
60.700,60.50
60.814,60.60
60.929,60.70
61.042,60.80
61.156,60.90
61.270,61.00
61.386,61.10
61.504,61.20
61.622,61.30
61.742,61.40
61.861,61.50
61.981,61.60
62.100,61.70
62.218,61.80
62.336,61.90
62.453,62.00
62.573,62.10
62.695,62.20
62.816,62.30
62.939,62.40
63.061,62.50
63.184,62.60
63.306,62.70
63.428,62.80
63.549,62.90
63.669,63.00
63.792,63.10
63.915,63.20
64.039,63.30
64.162,63.40
64.285,63.50
64.407,63.60
64.530,63.70
64.651,63.80
64.772,63.90
64.892,64.00
65.014,64.10
65.137,64.20
65.260,64.30
65.384,64.40
65.506,64.50
65.627,64.60
65.749,64.70
65.869,64.80
65.988,64.90
66.107,65.00
66.227,65.10
66.349,65.20
66.470,65.30
66.592,65.40
66.712,65.50
66.831,65.60
66.951,65.70
67.069,65.80
67.187,65.90
67.304,66.00
67.423,66.10
67.542,66.20
67.662,66.30
67.781,66.40
67.899,66.50
68.017,66.60
68.133,66.70
68.249,66.80
68.364,66.90
68.478,67.00
68.595,67.10
68.712,67.20
68.829,67.30
68.946,67.40
69.062,67.50
69.177,67.60
69.292,67.70
69.405,67.80
69.518,67.90
69.629,68.00
69.743,68.10
69.858,68.20
69.973,68.30
70.088,68.40
70.201,68.50
70.315,68.60
70.428,68.70
70.539,68.80
70.650,68.90
70.760,69.00
70.873,69.10
70.985,69.20
71.096,69.30
71.208,69.40
71.318,69.50
71.428,69.60
71.538,69.70
71.646,69.80
71.754,69.90
71.861,70.00
71.971,70.10
72.081,70.20
72.191,70.30
72.301,70.40
72.410,70.50
72.519,70.60
72.627,70.70
72.735,70.80
72.842,70.90
72.948,71.00
73.056,71.10
73.164,71.20
73.272,71.30
73.380,71.40
73.488,71.50
73.595,71.60
73.703,71.70
73.809,71.80
73.915,71.90
74.021,72.00
74.129,72.10
74.237,72.20
74.345,72.30
74.454,72.40
74.562,72.50
74.669,72.60
74.776,72.70
74.883,72.80
74.989,72.90
75.095,73.00
75.203,73.10
75.311,73.20
75.419,73.30
75.528,73.40
75.636,73.50
75.743,73.60
75.850,73.70
75.956,73.80
76.062,73.90
76.167,74.00
76.274,74.10
76.382,74.20
76.489,74.30
76.597,74.40
76.703,74.50
76.810,74.60
76.916,74.70
77.020,74.80
77.125,74.90
77.228,75.00
77.333,75.10
77.439,75.20
77.544,75.30
77.650,75.40
77.754,75.50
77.859,75.60
77.964,75.70
78.067,75.80
78.171,75.90
78.274,76.00
78.379,76.10
78.485,76.20
78.591,76.30
78.697,76.40
78.803,76.50
78.909,76.60
79.015,76.70
79.120,76.80
79.224,76.90
79.329,77.00
79.436,77.10
79.544,77.20
79.652,77.30
79.761,77.40
79.869,77.50
79.978,77.60
80.087,77.70
80.195,77.80
80.303,77.90
80.411,78.00
80.521,78.10
80.632,78.20
80.743,78.30
80.855,78.40
80.966,78.50
81.077,78.60
81.188,78.70
81.297,78.80
81.406,78.90
81.515,79.00
81.626,79.10
81.737,79.20
81.849,79.30
81.962,79.40
82.073,79.50
82.185,79.60
82.295,79.70
82.405,79.80
82.515,79.90
82.624,80.00
82.736,80.10
82.849,80.20
82.962,80.30
83.076,80.40
83.189,80.50
83.302,80.60
83.415,80.70
83.527,80.80
83.638,80.90
83.750,81.00
83.863,81.10
83.977,81.20
84.092,81.30
84.207,81.40
84.322,81.50
84.436,81.60
84.550,81.70
84.663,81.80
84.776,81.90
84.888,82.00
85.002,82.10
85.117,82.20
85.232,82.30
85.348,82.40
85.464,82.50
85.580,82.60
85.695,82.70
85.808,82.80
85.922,82.90
86.034,83.00
86.149,83.10
86.264,83.20
86.379,83.30
86.494,83.40
86.608,83.50
86.723,83.60
86.837,83.70
86.951,83.80
87.065,83.90
87.179,84.00
87.295,84.10
87.411,84.20
87.528,84.30
87.645,84.40
87.761,84.50
87.876,84.60
87.992,84.70
88.106,84.80
88.221,84.90
88.335,85.00
88.451,85.10
88.568,85.20
88.685,85.30
88.802,85.40
88.918,85.50
89.034,85.60
89.149,85.70
89.263,85.80
89.376,85.90
89.489,86.00
89.604,86.10
89.720,86.20
89.835,86.30
89.951,86.40
90.066,86.50
90.181,86.60
90.295,86.70
90.408,86.80
90.521,86.90
90.634,87.00
90.748,87.10
90.863,87.20
90.977,87.30
91.092,87.40
91.206,87.50
91.319,87.60
91.432,87.70
91.543,87.80
91.654,87.90
91.764,88.00
91.876,88.10
91.988,88.20
92.099,88.30
92.211,88.40
92.322,88.50
92.432,88.60
92.542,88.70
92.651,88.80
92.759,88.90
92.866,89.00
92.975,89.10
93.084,89.20
93.194,89.30
93.303,89.40
93.411,89.50
93.519,89.60
93.627,89.70
93.734,89.80
93.841,89.90
93.947,90.00
94.055,90.10
94.164,90.20
94.273,90.30
94.382,90.40
94.491,90.50
94.600,90.60
94.708,90.70
94.816,90.80
94.923,90.90
95.029,91.00
95.138,91.10
95.247,91.20
95.356,91.30
95.466,91.40
95.575,91.50
95.684,91.60
95.793,91.70
95.901,91.80
96.009,91.90
96.117,92.00
96.227,92.10
96.338,92.20
96.450,92.30
96.563,92.40
96.675,92.50
96.788,92.60
96.900,92.70
97.012,92.80
97.124,92.90
97.236,93.00
97.349,93.10
97.464,93.20
97.579,93.30
97.694,93.40
97.808,93.50
97.924,93.60
98.039,93.70
98.153,93.80
98.267,93.90
98.381,94.00
98.497,94.10
98.614,94.20
98.732,94.30
98.850,94.40
98.967,94.50
99.084,94.60
99.201,94.70
99.318,94.80
99.434,94.90
99.550,95.00
99.669,95.10
99.788,95.20
99.907,95.30
100.027,95.40
100.146,95.50
100.266,95.60
100.385,95.70
100.503,95.80
100.621,95.90
100.737,96.00
100.857,96.10
100.977,96.20
101.097,96.30
101.217,96.40
101.337,96.50
101.457,96.60
101.576,96.70
101.694,96.80
101.811,96.90
101.927,97.00
102.046,97.10
102.165,97.20
102.284,97.30
102.403,97.40
102.521,97.50
102.639,97.60
102.756,97.70
102.873,97.80
102.989,97.90
103.105,98.00
103.223,98.10
103.342,98.20
103.461,98.30
103.580,98.40
103.698,98.50
103.817,98.60
103.934,98.70
104.051,98.80
104.168,98.90
104.283,99.00
104.402,99.10
104.521,99.20
104.640,99.30
104.760,99.40
104.879,99.50
104.998,99.60
105.116,99.70
105.234,99.80
105.352,99.90
105.470,100.00
105.590,100.10
105.710,100.20
105.831,100.30
105.952,100.40
106.072,100.50
106.191,100.60
106.309,100.70
106.427,100.80
106.544,100.90
106.661,101.00
106.780,101.10
106.900,101.20
107.020,101.30
107.141,101.40
107.260,101.50
107.378,101.60
107.495,101.70
107.612,101.80
107.727,101.90
107.842,102.00
107.960,102.10
108.079,102.20
108.197,102.30
108.317,102.40
108.435,102.50
108.553,102.60
108.671,102.70
108.787,102.80
108.902,102.90
109.017,103.00
109.134,103.10
109.252,103.20
109.370,103.30
109.488,103.40
109.604,103.50
109.720,103.60
109.834,103.70
109.948,103.80
110.060,103.90
110.171,104.00
110.285,104.10
110.398,104.20
110.512,104.30
110.626,104.40
110.738,104.50
110.850,104.60
110.960,104.70
111.069,104.80
111.178,104.90
111.286,105.00
111.396,105.10
111.506,105.20
111.616,105.30
111.726,105.40
111.836,105.50
111.946,105.60
112.055,105.70
112.162,105.80
112.269,105.90
112.376,106.00
112.485,106.10
112.594,106.20
112.704,106.30
112.814,106.40
112.923,106.50
113.032,106.60
113.141,106.70
113.248,106.80
113.355,106.90
113.461,107.00
113.570,107.10
113.680,107.20
113.790,107.30
113.900,107.40
114.010,107.50
114.120,107.60
114.230,107.70
114.339,107.80
114.448,107.90
114.557,108.00
114.668,108.10
114.780,108.20
114.892,108.30
115.005,108.40
115.117,108.50
115.229,108.60
115.341,108.70
115.452,108.80
115.563,108.90
115.673,109.00
115.785,109.10
115.898,109.20
116.012,109.30
116.126,109.40
116.239,109.50
116.353,109.60
116.465,109.70
116.577,109.80
116.688,109.90
116.799,110.00
116.911,110.10
117.025,110.20
117.138,110.30
117.252,110.40
117.366,110.50
117.479,110.60
117.592,110.70
117.704,110.80
117.815,110.90
117.926,111.00
118.039,111.10
118.153,111.20
118.268,111.30
118.384,111.40
118.500,111.50
118.615,111.60
118.730,111.70
118.844,111.80
118.958,111.90
119.071,112.00
119.186,112.10
119.303,112.20
119.420,112.30
119.537,112.40
119.655,112.50
119.772,112.60
119.889,112.70
120.005,112.80
120.120,112.90
120.235,113.00
120.353,113.10
120.471,113.20
120.590,113.30
120.710,113.40
120.830,113.50
120.950,113.60
121.069,113.70
121.187,113.80
121.306,113.90
121.423,114.00
121.543,114.10
121.665,114.20
121.787,114.30
121.910,114.40
122.032,114.50
122.155,114.60
122.277,114.70
122.399,114.80
122.520,114.90
122.640,115.00
122.762,115.10
122.885,115.20
123.009,115.30
123.133,115.40
123.256,115.50
123.379,115.60
123.501,115.70
123.622,115.80
123.742,115.90
123.860,116.00
123.982,116.10
124.104,116.20
124.227,116.30
124.350,116.40
124.473,116.50
124.596,116.60
124.717,116.70
124.838,116.80
124.958,116.90
125.077,117.00
125.199,117.10
125.322,117.20
125.445,117.30
125.570,117.40
125.693,117.50
125.817,117.60
125.940,117.70
126.063,117.80
126.184,117.90
126.305,118.00
126.428,118.10
126.551,118.20
126.675,118.30
126.800,118.40
126.924,118.50
127.048,118.60
127.171,118.70
127.293,118.80
127.414,118.90
127.534,119.00
127.656,119.10
127.780,119.20
127.903,119.30
128.028,119.40
128.151,119.50
128.276,119.60
128.400,119.70
128.523,119.80
128.646,119.90
128.769,120.00
128.894,120.10
129.019,120.20
129.146,120.30
129.273,120.40
129.399,120.50
129.526,120.60
129.652,120.70
129.777,120.80
129.902,120.90
130.025,121.00
130.152,121.10
130.279,121.20
130.406,121.30
130.535,121.40
130.663,121.50
130.791,121.60
130.919,121.70
131.045,121.80
131.170,121.90
131.294,122.00
131.421,122.10
131.549,122.20
131.677,122.30
131.806,122.40
131.934,122.50
132.062,122.60
132.189,122.70
132.316,122.80
132.442,122.90
132.566,123.00
132.693,123.10
132.821,123.20
132.950,123.30
133.079,123.40
133.208,123.50
133.336,123.60
133.463,123.70
133.589,123.80
133.715,123.90
133.840,124.00
133.967,124.10
134.094,124.20
134.223,124.30
134.352,124.40
134.480,124.50
134.608,124.60
134.735,124.70
134.860,124.80
134.985,124.90
135.109,125.00
135.236,125.10
135.363,125.20
135.491,125.30
135.619,125.40
135.748,125.50
135.876,125.60
136.004,125.70
136.130,125.80
136.256,125.90
136.381,126.00
136.509,126.10
136.639,126.20
136.769,126.30
136.899,126.40
137.028,126.50
137.156,126.60
137.284,126.70
137.410,126.80
137.535,126.90
137.660,127.00
137.787,127.10
137.915,127.20
138.043,127.30
138.172,127.40
138.299,127.50
138.426,127.60
138.552,127.70
138.677,127.80
138.801,127.90
138.923,128.00
139.048,128.10
139.174,128.20
139.300,128.30
139.427,128.40
139.552,128.50
139.677,128.60
139.802,128.70
139.925,128.80
140.047,128.90
140.168,129.00
140.291,129.10
140.415,129.20
140.540,129.30
140.666,129.40
140.791,129.50
140.916,129.60
141.040,129.70
141.162,129.80
141.284,129.90
141.405,130.00
141.529,130.10
141.654,130.20
141.780,130.30
141.907,130.40
142.033,130.50
142.161,130.60
142.287,130.70
142.412,130.80
142.537,130.90
142.660,131.00
142.786,131.10
142.912,131.20
143.040,131.30
143.167,131.40
143.294,131.50
143.421,131.60
143.547,131.70
143.672,131.80
143.796,131.90
143.920,132.00
144.047,132.10
144.175,132.20
144.304,132.30
144.433,132.40
144.563,132.50
144.692,132.60
144.822,132.70
144.950,132.80
145.077,132.90
145.203,133.00
145.332,133.10
145.463,133.20
145.594,133.30
145.727,133.40
145.860,133.50
145.994,133.60
146.127,133.70
146.259,133.80
146.390,133.90
146.520,134.00
146.654,134.10
146.789,134.20
146.925,134.30
147.062,134.40
147.198,134.50
147.334,134.60
147.469,134.70
147.601,134.80
147.733,134.90
147.864,135.00
147.998,135.10
148.133,135.20
148.269,135.30
148.406,135.40
148.543,135.50
148.682,135.60
148.820,135.70
148.956,135.80
149.091,135.90
149.225,136.00
149.362,136.10
149.500,136.20
149.637,136.30
149.776,136.40
149.914,136.50
150.051,136.60
150.187,136.70
150.322,136.80
150.455,136.90
150.588,137.00
150.724,137.10
150.860,137.20
150.996,137.30
151.134,137.40
151.270,137.50
151.406,137.60
151.541,137.70
151.675,137.80
151.808,137.90
151.940,138.00
152.075,138.10
152.211,138.20
152.347,138.30
152.483,138.40
152.619,138.50
152.754,138.60
152.887,138.70
153.019,138.80
153.150,138.90
153.280,139.00
153.412,139.10
153.545,139.20
153.678,139.30
153.811,139.40
153.943,139.50
154.074,139.60
154.205,139.70
154.334,139.80
154.461,139.90
154.588,140.00
154.717,140.10
154.847,140.20
154.978,140.30
155.110,140.40
155.240,140.50
155.371,140.60
155.501,140.70
155.629,140.80
155.757,140.90
155.884,141.00
156.014,141.10
156.144,141.20
156.275,141.30
156.406,141.40
156.536,141.50
156.666,141.60
156.795,141.70
156.923,141.80
157.050,141.90
157.176,142.00
157.305,142.10
157.435,142.20
157.566,142.30
157.697,142.40
157.828,142.50
157.960,142.60
158.090,142.70
158.219,142.80
158.346,142.90
158.473,143.00
158.602,143.10
158.731,143.20
158.861,143.30
158.990,143.40
159.119,143.50
159.247,143.60
159.374,143.70
159.499,143.80
159.624,143.90
159.748,144.00
159.875,144.10
160.002,144.20
160.130,144.30
160.259,144.40
160.388,144.50
160.515,144.60
160.642,144.70
160.768,144.80
160.893,144.90
161.018,145.00
161.145,145.10
161.274,145.20
161.402,145.30
161.532,145.40
161.661,145.50
161.791,145.60
161.921,145.70
162.049,145.80
162.177,145.90
162.304,146.00
162.433,146.10
162.564,146.20
162.694,146.30
162.824,146.40
162.954,146.50
163.083,146.60
163.211,146.70
163.338,146.80
163.464,146.90
163.590,147.00
163.719,147.10
163.848,147.20
163.978,147.30
164.109,147.40
164.239,147.50
164.370,147.60
164.500,147.70
164.629,147.80
164.757,147.90
164.885,148.00
165.016,148.10
165.148,148.20
165.281,148.30
165.414,148.40
165.546,148.50
165.678,148.60
165.809,148.70
165.939,148.80
166.068,148.90
166.196,149.00
166.327,149.10
166.458,149.20
166.590,149.30
166.722,149.40
166.852,149.50
166.983,149.60
167.112,149.70
167.240,149.80
167.368,149.90
167.494,150.00
167.623,150.10
167.754,150.20
167.884,150.30
168.016,150.40
168.146,150.50
168.276,150.60
168.406,150.70
168.534,150.80
168.661,150.90
168.788,151.00
168.917,151.10
169.048,151.20
169.178,151.30
169.308,151.40
169.438,151.50
169.567,151.60
169.695,151.70
169.821,151.80
169.946,151.90
170.069,152.00
170.195,152.10
170.320,152.20
170.446,152.30
170.571,152.40
170.695,152.50
170.819,152.60
170.942,152.70
171.063,152.80
171.184,152.90
171.303,153.00
171.425,153.10
171.547,153.20
171.670,153.30
171.792,153.40
171.914,153.50
172.036,153.60
172.156,153.70
172.276,153.80
172.395,153.90
172.513,154.00
172.633,154.10
172.754,154.20
172.876,154.30
172.998,154.40
173.119,154.50
173.240,154.60
173.361,154.70
173.481,154.80
173.600,154.90
173.718,155.00
173.838,155.10
173.959,155.20
174.080,155.30
174.201,155.40
174.322,155.50
174.443,155.60
174.564,155.70
174.683,155.80
174.802,155.90
174.921,156.00
175.043,156.10
175.167,156.20
175.291,156.30
175.417,156.40
175.543,156.50
175.669,156.60
175.795,156.70
175.920,156.80
176.045,156.90
176.169,157.00
176.297,157.10
176.426,157.20
176.555,157.30
176.686,157.40
176.816,157.50
176.946,157.60
177.075,157.70
177.203,157.80
177.330,157.90
177.456,158.00
177.586,158.10
177.717,158.20
177.848,158.30
177.980,158.40
178.111,158.50
178.242,158.60
178.372,158.70
178.501,158.80
178.629,158.90
178.755,159.00
178.885,159.10
179.015,159.20
179.146,159.30
179.278,159.40
179.409,159.50
179.540,159.60
179.670,159.70
179.798,159.80
179.926,159.90
180.054,160.00
180.185,160.10
180.317,160.20
180.451,160.30
180.586,160.40
180.721,160.50
180.856,160.60
180.990,160.70
181.123,160.80
181.257,160.90
181.390,161.00
181.525,161.10
181.662,161.20
181.799,161.30
181.938,161.40
182.076,161.50
182.214,161.60
182.352,161.70
182.488,161.80
182.624,161.90
182.758,162.00
182.895,162.10
183.034,162.20
183.174,162.30
183.316,162.40
183.457,162.50
183.599,162.60
183.739,162.70
183.877,162.80
184.014,162.90
184.150,163.00
184.288,163.10
184.428,163.20
184.568,163.30
184.709,163.40
184.849,163.50
184.988,163.60
185.126,163.70
185.262,163.80
185.398,163.90
185.532,164.00
185.669,164.10
185.807,164.20
185.946,164.30
186.086,164.40
186.224,164.50
186.363,164.60
186.502,164.70
186.639,164.80
186.775,164.90
186.911,165.00
187.049,165.10
187.188,165.20
187.327,165.30
187.468,165.40
187.609,165.50
187.750,165.60
187.889,165.70
188.027,165.80
188.164,165.90
188.300,166.00
188.439,166.10
188.579,166.20
188.718,166.30
188.858,166.40
188.996,166.50
189.134,166.60
189.270,166.70
189.403,166.80
189.535,166.90
189.667,167.00
189.800,167.10
189.934,167.20
190.069,167.30
190.204,167.40
190.337,167.50
190.472,167.60
190.606,167.70
190.737,167.80
190.869,167.90
190.999,168.00
191.132,168.10
191.266,168.20
191.400,168.30
191.536,168.40
191.671,168.50
191.807,168.60
191.944,168.70
192.079,168.80
192.212,168.90
192.344,169.00
192.478,169.10
192.612,169.20
192.745,169.30
192.878,169.40
193.009,169.50
193.139,169.60
193.267,169.70
193.394,169.80
193.520,169.90
193.645,170.00
193.774,170.10
193.903,170.20
194.033,170.30
194.164,170.40
194.294,170.50
194.424,170.60
194.553,170.70
194.681,170.80
194.809,170.90
194.937,171.00
195.067,171.10
195.198,171.20
195.329,171.30
195.462,171.40
195.593,171.50
195.724,171.60
195.853,171.70
195.981,171.80
196.109,171.90
196.237,172.00
196.367,172.10
196.497,172.20
196.629,172.30
196.761,172.40
196.893,172.50
197.025,172.60
197.156,172.70
197.286,172.80
197.415,172.90
197.544,173.00
197.676,173.10
197.809,173.20
197.942,173.30
198.076,173.40
198.209,173.50
198.341,173.60
198.472,173.70
198.602,173.80
198.730,173.90
198.857,174.00
198.987,174.10
