START RECORDING at 22/02/2021 15:02:26
Elapsed(sec),Counter
1016.058,621.30
1016.218,621.40
1016.378,621.50
1016.541,621.60
1016.705,621.70
1016.867,621.80
1017.030,621.90
1017.190,622.00
1017.351,622.10
1017.510,622.20
1017.669,622.30
1017.830,622.40
1017.993,622.50
1018.157,622.60
1018.322,622.70
1018.484,622.80
1018.646,622.90
1018.804,623.00
1018.962,623.10
1019.119,623.20
1019.275,623.30
1019.434,623.40
1019.593,623.50
1019.753,623.60
1019.912,623.70
1020.069,623.80
1020.222,623.90
1020.372,624.00
1020.520,624.10
1020.666,624.20
1020.812,624.30
1020.960,624.40
1021.107,624.50
1021.255,624.60
1021.401,624.70
1021.545,624.80
1021.688,624.90
1021.828,625.00
1021.968,625.10
1022.107,625.20
1022.247,625.30
1022.389,625.40
1022.531,625.50
1022.675,625.60
1022.820,625.70
1022.964,625.80
1023.109,625.90
1023.254,626.00
1023.399,626.10
1023.544,626.20
1023.692,626.30
1023.843,626.40
1023.996,626.50
1024.150,626.60
1024.306,626.70
1024.461,626.80
1024.616,626.90
1024.771,627.00
1024.925,627.10
1025.080,627.20
1025.237,627.30
1025.397,627.40
1025.558,627.50
1025.721,627.60
1025.886,627.70
1026.049,627.80
1026.211,627.90
1026.373,628.00
1026.535,628.10
1026.697,628.20
1026.861,628.30
1027.031,628.40
1027.203,628.50
1027.377,628.60
1027.554,628.70
1027.730,628.80
1027.907,628.90
1028.082,629.00
1028.258,629.10
1028.434,629.20
1028.613,629.30
1028.796,629.40
1028.983,629.50
1029.172,629.60
1029.363,629.70
1029.554,629.80
1029.744,629.90
1029.932,630.00
1030.120,630.10
1030.309,630.20
1030.499,630.30
1030.694,630.40
1030.889,630.50
1031.086,630.60
1031.284,630.70
1031.479,630.80
1031.672,630.90
1031.862,631.00
1032.051,631.10
1032.241,631.20
1032.432,631.30
1032.625,631.40
1032.818,631.50
1033.010,631.60
1033.202,631.70
1033.390,631.80
1033.576,631.90
1033.758,632.00
1033.938,632.10
1034.118,632.20
1034.298,632.30
1034.481,632.40
1034.665,632.50
1034.850,632.60
1035.035,632.70
1035.218,632.80
1035.399,632.90
1035.577,633.00
1035.753,633.10
1035.927,633.20
1036.101,633.30
1036.278,633.40
1036.454,633.50
1036.630,633.60
1036.806,633.70
1036.979,633.80
1037.150,633.90
1037.317,634.00
1037.484,634.10
1037.650,634.20
1037.816,634.30
1037.985,634.40
1038.154,634.50
1038.323,634.60
1038.491,634.70
1038.657,634.80
1038.822,634.90
1038.984,635.00
1039.145,635.10
1039.305,635.20
1039.465,635.30
1039.628,635.40
1039.791,635.50
1039.955,635.60
1040.119,635.70
1040.282,635.80
1040.443,635.90
1040.603,636.00
1040.763,636.10
1040.922,636.20
1041.083,636.30
1041.248,636.40
1041.414,636.50
1041.581,636.60
1041.748,636.70
1041.914,636.80
1042.079,636.90
1042.241,637.00
1042.402,637.10
1042.563,637.20
1042.725,637.30
1042.890,637.40
1043.055,637.50
1043.222,637.60
1043.390,637.70
1043.555,637.80
1043.719,637.90
1043.881,638.00
1044.043,638.10
1044.204,638.20
1044.366,638.30
1044.531,638.40
1044.696,638.50
1044.862,638.60
1045.030,638.70
1045.197,638.80
1045.363,638.90
1045.526,639.00
1045.690,639.10
1045.853,639.20
1046.017,639.30
1046.184,639.40
1046.352,639.50
1046.520,639.60
1046.687,639.70
1046.851,639.80
1047.014,639.90
1047.173,640.00
1047.331,640.10
1047.487,640.20
1047.644,640.30
1047.803,640.40
1047.961,640.50
1048.120,640.60
1048.278,640.70
1048.435,640.80
1048.590,640.90
1048.745,641.00
1048.899,641.10
1049.052,641.20
1049.207,641.30
1049.364,641.40
1049.522,641.50
1049.682,641.60
1049.842,641.70
1050.001,641.80
1050.160,641.90
1050.316,642.00
1050.473,642.10
1050.629,642.20
1050.786,642.30
1050.946,642.40
1051.108,642.50
1051.272,642.60
1051.437,642.70
1051.601,642.80
1051.766,642.90
1051.929,643.00
1052.093,643.10
1052.255,643.20
1052.419,643.30
1052.586,643.40
1052.755,643.50
1052.927,643.60
1053.099,643.70
1053.270,643.80
1053.440,643.90
1053.607,644.00
1053.775,644.10
1053.942,644.20
1054.112,644.30
1054.288,644.40
1054.466,644.50
1054.647,644.60
1054.829,644.70
1055.009,644.80
1055.188,644.90
1055.365,645.00
1055.542,645.10
1055.719,645.20
1055.897,645.30
1056.079,645.40
1056.261,645.50
1056.446,645.60
1056.631,645.70
1056.813,645.80
1056.994,645.90
1057.173,646.00
1057.350,646.10
1057.526,646.20
1057.703,646.30
1057.883,646.40
1058.063,646.50
1058.243,646.60
1058.425,646.70
1058.604,646.80
1058.781,646.90
1058.955,647.00
1059.129,647.10
1059.300,647.20
1059.472,647.30
1059.647,647.40
1059.822,647.50
1059.998,647.60
1060.173,647.70
1060.346,647.80
1060.517,647.90
1060.684,648.00
1060.851,648.10
1061.016,648.20
1061.183,648.30
1061.351,648.40
1061.521,648.50
1061.691,648.60
1061.861,648.70
1062.029,648.80
1062.196,648.90
1062.361,649.00
1062.525,649.10
1062.689,649.20
1062.855,649.30
1063.024,649.40
1063.194,649.50
1063.367,649.60
1063.539,649.70
1063.710,649.80
1063.880,649.90
1064.048,650.00
1064.216,650.10
1064.384,650.20
1064.553,650.30
1064.727,650.40
1064.903,650.50
1065.080,650.60
1065.259,650.70
1065.438,650.80
1065.617,650.90
1065.796,651.00
1065.977,651.10
1066.159,651.20
1066.344,651.30
1066.533,651.40
1066.722,651.50
1066.914,651.60
1067.105,651.70
1067.295,651.80
1067.482,651.90
1067.667,652.00
1067.851,652.10
1068.033,652.20
1068.216,652.30
1068.403,652.40
1068.591,652.50
1068.780,652.60
1068.969,652.70
1069.157,652.80
1069.344,652.90
1069.526,653.00
1069.707,653.10
1069.886,653.20
1070.064,653.30
1070.245,653.40
1070.426,653.50
1070.606,653.60
1070.785,653.70
1070.961,653.80
1071.135,653.90
1071.307,654.00
1071.479,654.10
1071.651,654.20
1071.823,654.30
1071.999,654.40
1072.176,654.50
1072.355,654.60
1072.535,654.70
1072.713,654.80
1072.890,654.90
1073.064,655.00
1073.238,655.10
1073.411,655.20
1073.585,655.30
1073.763,655.40
1073.941,655.50
1074.120,655.60
1074.300,655.70
1074.478,655.80
1074.655,655.90
1074.830,656.00
1075.004,656.10
1075.176,656.20
1075.349,656.30
1075.525,656.40
1075.701,656.50
1075.878,656.60
1076.055,656.70
1076.229,656.80
1076.402,656.90
1076.572,657.00
1076.742,657.10
1076.911,657.20
1077.081,657.30
1077.256,657.40
1077.430,657.50
1077.606,657.60
1077.782,657.70
1077.956,657.80
1078.129,657.90
1078.299,658.00
1078.470,658.10
1078.642,658.20
1078.815,658.30
1078.992,658.40
1079.170,658.50
1079.349,658.60
1079.529,658.70
1079.707,658.80
1079.884,658.90
1080.059,659.00
1080.234,659.10
1080.407,659.20
1080.581,659.30
1080.758,659.40
1080.936,659.50
1081.115,659.60
1081.294,659.70
1081.472,659.80
1081.648,659.90
1081.821,660.00
1081.994,660.10
1082.167,660.20
1082.340,660.30
1082.518,660.40
1082.697,660.50
1082.877,660.60
1083.056,660.70
1083.232,660.80
1083.406,660.90
1083.576,661.00
1083.746,661.10
1083.917,661.20
1084.089,661.30
1084.266,661.40
1084.444,661.50
1084.623,661.60
1084.802,661.70
1084.978,661.80
1085.153,661.90
1085.323,662.00
1085.491,662.10
1085.658,662.20
1085.825,662.30
1085.994,662.40
1086.164,662.50
1086.335,662.60
1086.505,662.70
1086.674,662.80
1086.842,662.90
1087.008,663.00
1087.173,663.10
1087.337,663.20
1087.502,663.30
1087.669,663.40
1087.837,663.50
1088.006,663.60
1088.175,663.70
1088.343,663.80
1088.511,663.90
1088.675,664.00
1088.840,664.10
1089.003,664.20
1089.166,664.30
1089.332,664.40
1089.499,664.50
1089.667,664.60
1089.835,664.70
1090.002,664.80
1090.169,664.90
1090.334,665.00
1090.499,665.10
1090.663,665.20
1090.829,665.30
1090.999,665.40
1091.170,665.50
1091.343,665.60
1091.516,665.70
1091.688,665.80
1091.859,665.90
1092.028,666.00
1092.195,666.10
1092.361,666.20
1092.528,666.30
1092.699,666.40
1092.871,666.50
1093.043,666.60
1093.216,666.70
1093.387,666.80
1093.558,666.90
1093.726,667.00
1093.894,667.10
1094.062,667.20
1094.233,667.30
1094.407,667.40
1094.583,667.50
1094.761,667.60
1094.940,667.70
1095.116,667.80
1095.292,667.90
1095.465,668.00
1095.638,668.10
1095.811,668.20
1095.984,668.30
1096.161,668.40
1096.339,668.50
1096.519,668.60
1096.700,668.70
1096.879,668.80
1097.056,668.90
1097.231,669.00
1097.404,669.10
1097.577,669.20
1097.751,669.30
1097.929,669.40
1098.107,669.50
1098.286,669.60
1098.465,669.70
1098.642,669.80
1098.818,669.90
1098.991,670.00
1099.163,670.10
1099.335,670.20
1099.508,670.30
1099.684,670.40
1099.862,670.50
1100.041,670.60
1100.221,670.70
1100.399,670.80
1100.575,670.90
1100.750,671.00
1100.924,671.10
1101.097,671.20
1101.270,671.30
1101.448,671.40
1101.627,671.50
1101.808,671.60
1101.988,671.70
1102.167,671.80
1102.345,671.90
1102.521,672.00
1102.697,672.10
1102.873,672.20
1103.052,672.30
1103.235,672.40
1103.420,672.50
1103.606,672.60
1103.791,672.70
1103.975,672.80
1104.157,672.90
1104.337,673.00
1104.517,673.10
1104.696,673.20
1104.876,673.30
1105.062,673.40
1105.250,673.50
1105.441,673.60
1105.633,673.70
1105.824,673.80
1106.014,673.90
1106.201,674.00
1106.387,674.10
1106.572,674.20
1106.759,674.30
1106.949,674.40
1107.141,674.50
1107.335,674.60
1107.530,674.70
1107.723,674.80
1107.914,674.90
1108.103,675.00
1108.290,675.10
1108.475,675.20
1108.660,675.30
1108.848,675.40
1109.036,675.50
1109.225,675.60
1109.414,675.70
1109.598,675.80
1109.781,675.90
1109.959,676.00
1110.135,676.10
1110.308,676.20
1110.482,676.30
1110.658,676.40
1110.835,676.50
1111.012,676.60
1111.189,676.70
1111.365,676.80
1111.539,676.90
1111.711,677.00
1111.881,677.10
1112.050,677.20
1112.220,677.30
1112.393,677.40
1112.567,677.50
1112.742,677.60
1112.918,677.70
1113.093,677.80
1113.268,677.90
1113.439,678.00
1113.609,678.10
1113.778,678.20
1113.947,678.30
1114.121,678.40
1114.297,678.50
1114.476,678.60
1114.656,678.70
1114.835,678.80
1115.014,678.90
1115.191,679.00
1115.369,679.10
1115.546,679.20
1115.725,679.30
1115.906,679.40
1116.088,679.50
1116.269,679.60
1116.450,679.70
1116.629,679.80
1116.805,679.90
1116.980,680.00
1117.153,680.10
1117.325,680.20
1117.499,680.30
1117.676,680.40
1117.856,680.50
1118.037,680.60
1118.219,680.70
1118.401,680.80
1118.581,680.90
1118.758,681.00
1118.935,681.10
1119.111,681.20
1119.288,681.30
1119.470,681.40
1119.655,681.50
1119.841,681.60
1120.029,681.70
1120.216,681.80
1120.404,681.90
1120.590,682.00
1120.776,682.10
1120.963,682.20
1121.154,682.30
1121.351,682.40
1121.549,682.50
1121.750,682.60
1121.949,682.70
1122.145,682.80
1122.338,682.90
1122.525,683.00
1122.708,683.10
1122.889,683.20
1123.072,683.30
1123.258,683.40
1123.444,683.50
1123.632,683.60
1123.819,683.70
1124.004,683.80
1124.187,683.90
1124.367,684.00
1124.546,684.10
1124.724,684.20
1124.902,684.30
1125.083,684.40
1125.265,684.50
1125.446,684.60
1125.628,684.70
1125.808,684.80
1125.986,684.90
1126.162,685.00
1126.338,685.10
1126.513,685.20
1126.690,685.30
1126.870,685.40
1127.051,685.50
1127.234,685.60
1127.415,685.70
1127.595,685.80
1127.772,685.90
1127.946,686.00
1128.118,686.10
1128.290,686.20
1128.464,686.30
1128.642,686.40
1128.822,686.50
1129.002,686.60
1129.183,686.70
1129.362,686.80
1129.539,686.90
1129.713,687.00
1129.888,687.10
1130.062,687.20
1130.240,687.30
1130.423,687.40
1130.610,687.50
1130.800,687.60
1130.992,687.70
1131.178,687.80
1131.362,687.90
1131.541,688.00
1131.719,688.10
1131.895,688.20
1132.072,688.30
1132.253,688.40
1132.435,688.50
1132.619,688.60
1132.803,688.70
1132.983,688.80
1133.161,688.90
1133.334,689.00
1133.505,689.10
1133.675,689.20
1133.846,689.30
1134.020,689.40
1134.195,689.50
1134.371,689.60
1134.546,689.70
1134.721,689.80
1134.895,689.90
1135.066,690.00
1135.236,690.10
1135.403,690.20
1135.572,690.30
1135.744,690.40
1135.919,690.50
1136.096,690.60
1136.275,690.70
1136.453,690.80
1136.631,690.90
1136.806,691.00
1136.981,691.10
1137.157,691.20
1137.337,691.30
1137.524,691.40
1137.715,691.50
1137.910,691.60
1138.109,691.70
1138.304,691.80
1138.495,691.90
1138.681,692.00
1138.867,692.10
1139.053,692.20
1139.241,692.30
1139.432,692.40
1139.624,692.50
1139.818,692.60
1140.011,692.70
1140.202,692.80
1140.391,692.90
1140.579,693.00
1140.767,693.10
1140.954,693.20
1141.142,693.30
1141.332,693.40
1141.521,693.50
1141.710,693.60
1141.898,693.70
1142.082,693.80
1142.265,693.90
1142.444,694.00
1142.621,694.10
1142.797,694.20
1142.973,694.30
1143.153,694.40
1143.333,694.50
1143.512,694.60
1143.691,694.70
1143.868,694.80
1144.042,694.90
1144.213,695.00
1144.384,695.10
1144.553,695.20
1144.723,695.30
1144.896,695.40
1145.069,695.50
1145.242,695.60
1145.415,695.70
1145.585,695.80
1145.754,695.90
1145.920,696.00
1146.085,696.10
1146.248,696.20
1146.412,696.30
1146.579,696.40
1146.747,696.50
1146.915,696.60
1147.082,696.70
1147.249,696.80
1147.414,696.90
1147.576,697.00
1147.738,697.10
1147.898,697.20
1148.060,697.30
1148.224,697.40
1148.389,697.50
1148.555,697.60
1148.722,697.70
1148.887,697.80
1149.052,697.90
1149.215,698.00
1149.378,698.10
1149.540,698.20
1149.704,698.30
1149.872,698.40
1150.040,698.50
1150.210,698.60
1150.380,698.70
1150.549,698.80
1150.718,698.90
1150.885,699.00
1151.052,699.10
1151.218,699.20
1151.386,699.30
1151.557,699.40
1151.730,699.50
1151.905,699.60
1152.080,699.70
1152.253,699.80
1152.425,699.90
1152.594,700.00
1152.763,700.10
1152.932,700.20
1153.102,700.30
1153.275,700.40
1153.450,700.50
1153.626,700.60
1153.802,700.70
1153.976,700.80
1154.150,700.90
1154.320,701.00
1154.489,701.10
1154.655,701.20
1154.822,701.30
1154.992,701.40
1155.161,701.50
1155.329,701.60
1155.498,701.70
1155.665,701.80
1155.831,701.90
1155.994,702.00
1156.158,702.10
1156.320,702.20
1156.483,702.30
1156.649,702.40
1156.815,702.50
1156.981,702.60
1157.148,702.70
1157.313,702.80
1157.478,702.90
1157.641,703.00
1157.804,703.10
1157.966,703.20
1158.129,703.30
1158.296,703.40
1158.464,703.50
1158.633,703.60
1158.802,703.70
1158.970,703.80
1159.137,703.90
1159.303,704.00
1159.468,704.10
1159.632,704.20
1159.798,704.30
1159.967,704.40
1160.137,704.50
1160.309,704.60
1160.483,704.70
1160.655,704.80
1160.826,704.90
1160.996,705.00
1161.165,705.10
1161.333,705.20
1161.503,705.30
1161.675,705.40
1161.849,705.50
1162.024,705.60
1162.199,705.70
1162.372,705.80
1162.544,705.90
1162.714,706.00
1162.885,706.10
1163.055,706.20
1163.226,706.30
1163.401,706.40
1163.578,706.50
1163.756,706.60
1163.934,706.70
1164.110,706.80
1164.284,706.90
1164.456,707.00
1164.628,707.10
1164.798,707.20
1164.970,707.30
1165.145,707.40
1165.321,707.50
1165.498,707.60
1165.675,707.70
1165.849,707.80
1166.021,707.90
1166.190,708.00
1166.359,708.10
1166.526,708.20
1166.694,708.30
1166.864,708.40
1167.035,708.50
1167.208,708.60
1167.380,708.70
1167.551,708.80
1167.720,708.90
1167.886,709.00
1168.051,709.10
1168.216,709.20
1168.381,709.30
1168.550,709.40
1168.719,709.50
1168.889,709.60
1169.060,709.70
1169.229,709.80
1169.398,709.90
1169.564,710.00
1169.729,710.10
1169.894,710.20
1170.060,710.30
1170.230,710.40
1170.401,710.50
1170.573,710.60
1170.746,710.70
1170.918,710.80
1171.089,710.90
1171.258,711.00
1171.427,711.10
1171.594,711.20
1171.763,711.30
1171.936,711.40
1172.111,711.50
1172.289,711.60
1172.467,711.70
1172.646,711.80
1172.824,711.90
1173.000,712.00
1173.177,712.10
1173.354,712.20
1173.533,712.30
1173.717,712.40
1173.904,712.50
1174.093,712.60
1174.283,712.70
1174.471,712.80
1174.657,712.90
1174.841,713.00
1175.025,713.10
1175.209,713.20
1175.395,713.30
1175.583,713.40
1175.772,713.50
1175.962,713.60
1176.152,713.70
1176.340,713.80
1176.526,713.90
1176.709,714.00
1176.891,714.10
1177.072,714.20
1177.254,714.30
1177.439,714.40
1177.625,714.50
1177.810,714.60
1177.995,714.70
1178.177,714.80
1178.358,714.90
1178.536,715.00
1178.712,715.10
1178.886,715.20
1179.061,715.30
1179.238,715.40
1179.415,715.50
1179.593,715.60
1179.770,715.70
1179.946,715.80
1180.119,715.90
1180.288,716.00
1180.456,716.10
1180.622,716.20
1180.789,716.30
1180.957,716.40
1181.126,716.50
1181.296,716.60
1181.466,716.70
1181.635,716.80
1181.802,716.90
1181.968,717.00
1182.132,717.10
1182.296,717.20
1182.460,717.30
1182.627,717.40
1182.795,717.50
1182.964,717.60
1183.134,717.70
1183.303,717.80
1183.471,717.90
1183.637,718.00
1183.803,718.10
1183.969,718.20
1184.136,718.30
1184.307,718.40
1184.480,718.50
1184.654,718.60
1184.829,718.70
1185.002,718.80
1185.175,718.90
1185.345,719.00
1185.516,719.10
1185.687,719.20
1185.860,719.30
1186.035,719.40
1186.211,719.50
1186.389,719.60
1186.567,719.70
1186.743,719.80
1186.918,719.90
1187.091,720.00
1187.262,720.10
1187.432,720.20
1187.602,720.30
1187.777,720.40
1187.952,720.50
1188.129,720.60
1188.306,720.70
1188.480,720.80
1188.653,720.90
1188.823,721.00
1188.992,721.10
1189.161,721.20
1189.332,721.30
1189.505,721.40
1189.678,721.50
1189.853,721.60
1190.027,721.70
1190.199,721.80
1190.370,721.90
1190.538,722.00
1190.707,722.10
1190.877,722.20
1191.047,722.30
1191.221,722.40
1191.395,722.50
1191.571,722.60
1191.746,722.70
1191.920,722.80
1192.093,722.90
1192.263,723.00
1192.433,723.10
1192.603,723.20
1192.774,723.30
1192.949,723.40
1193.124,723.50
1193.302,723.60
1193.480,723.70
1193.657,723.80
1193.833,723.90
1194.007,724.00
1194.180,724.10
1194.353,724.20
1194.527,724.30
1194.704,724.40
1194.883,724.50
1195.063,724.60
1195.244,724.70
1195.422,724.80
1195.600,724.90
1195.775,725.00
1195.950,725.10
1196.123,725.20
1196.297,725.30
1196.476,725.40
1196.655,725.50
1196.835,725.60
1197.016,725.70
1197.195,725.80
1197.371,725.90
1197.543,726.00
1197.714,726.10
1197.885,726.20
1198.058,726.30
1198.234,726.40
1198.411,726.50
1198.590,726.60
1198.769,726.70
1198.946,726.80
1199.122,726.90
1199.296,727.00
1199.471,727.10
1199.646,727.20
1199.822,727.30
1200.001,727.40
1200.182,727.50
1200.363,727.60
1200.544,727.70
1200.724,727.80
1200.903,727.90
1201.080,728.00
1201.256,728.10
1201.431,728.20
1201.607,728.30
1201.788,728.40
1201.969,728.50
1202.152,728.60
1202.335,728.70
1202.517,728.80
1202.697,728.90
1202.875,729.00
1203.053,729.10
1203.230,729.20
1203.409,729.30
1203.592,729.40
1203.776,729.50
1203.962,729.60
1204.149,729.70
1204.334,729.80
1204.519,729.90
1204.702,730.00
1204.886,730.10
1205.069,730.20
1205.254,730.30
1205.444,730.40
1205.634,730.50
1205.827,730.60
1206.019,730.70
1206.210,730.80
1206.400,730.90
1206.586,731.00
1206.771,731.10
1206.956,731.20
1207.141,731.30
1207.331,731.40
1207.522,731.50
1207.714,731.60
1207.907,731.70
1208.099,731.80
1208.289,731.90
1208.476,732.00
1208.662,732.10
1208.848,732.20
1209.034,732.30
1209.225,732.40
1209.417,732.50
1209.612,732.60
1209.807,732.70
1209.999,732.80
1210.188,732.90
1210.374,733.00
1210.558,733.10
1210.739,733.20
1210.920,733.30
1211.105,733.40
1211.290,733.50
1211.477,733.60
1211.663,733.70
1211.847,733.80
1212.028,733.90
1212.206,734.00
1212.381,734.10
1212.556,734.20
1212.732,734.30
1212.911,734.40
1213.091,734.50
1213.274,734.60
1213.457,734.70
1213.639,734.80
1213.819,734.90
1213.998,735.00
1214.177,735.10
1214.355,735.20
1214.534,735.30
1214.716,735.40
1214.900,735.50
1215.086,735.60
1215.273,735.70
1215.457,735.80
1215.640,735.90
1215.818,736.00
1215.995,736.10
1216.171,736.20
1216.347,736.30
1216.526,736.40
1216.707,736.50
1216.889,736.60
1217.071,736.70
1217.251,736.80
1217.430,736.90
1217.607,737.00
1217.782,737.10
1217.954,737.20
1218.127,737.30
1218.302,737.40
1218.479,737.50
1218.657,737.60
1218.835,737.70
1219.011,737.80
1219.187,737.90
1219.360,738.00
1219.532,738.10
1219.703,738.20
1219.875,738.30
1220.050,738.40
1220.226,738.50
1220.404,738.60
1220.582,738.70
1220.759,738.80
1220.935,738.90
1221.110,739.00
1221.284,739.10
1221.458,739.20
1221.632,739.30
1221.810,739.40
1221.990,739.50
1222.172,739.60
1222.354,739.70
1222.536,739.80
1222.717,739.90
1222.896,740.00
1223.074,740.10
1223.251,740.20
1223.429,740.30
1223.611,740.40
1223.794,740.50
1223.979,740.60
1224.164,740.70
1224.348,740.80
1224.532,740.90
1224.714,741.00
1224.895,741.10
1225.075,741.20
1225.256,741.30
1225.440,741.40
1225.625,741.50
1225.810,741.60
1225.996,741.70
1226.179,741.80
1226.360,741.90
1226.539,742.00
1226.719,742.10
1226.897,742.20
1227.074,742.30
1227.254,742.40
1227.436,742.50
1227.619,742.60
1227.804,742.70
1227.987,742.80
1228.170,742.90
1228.351,743.00
1228.533,743.10
1228.714,743.20
1228.898,743.30
1229.085,743.40
1229.272,743.50
1229.459,743.60
1229.647,743.70
1229.832,743.80
1230.015,743.90
1230.194,744.00
1230.371,744.10
1230.547,744.20
1230.722,744.30
1230.901,744.40
1231.079,744.50
1231.258,744.60
1231.437,744.70
1231.614,744.80
1231.791,744.90
1231.966,745.00
1232.140,745.10
1232.314,745.20
1232.488,745.30
1232.665,745.40
1232.844,745.50
1233.024,745.60
1233.205,745.70
1233.385,745.80
1233.564,745.90
1233.741,746.00
1233.920,746.10
1234.100,746.20
1234.282,746.30
1234.468,746.40
1234.655,746.50
1234.844,746.60
1235.035,746.70
1235.224,746.80
1235.411,746.90
1235.597,747.00
1235.782,747.10
1235.967,747.20
1236.152,747.30
1236.339,747.40
1236.527,747.50
1236.715,747.60
1236.904,747.70
1237.090,747.80
1237.275,747.90
1237.458,748.00
1237.638,748.10
1237.818,748.20
1237.998,748.30
1238.180,748.40
1238.363,748.50
1238.546,748.60
1238.729,748.70
1238.911,748.80
1239.092,748.90
1239.270,749.00
1239.447,749.10
1239.622,749.20
1239.799,749.30
1239.980,749.40
1240.161,749.50
1240.344,749.60
1240.528,749.70
1240.709,749.80
1240.890,749.90
1241.069,750.00
1241.249,750.10
1241.430,750.20
1241.611,750.30
1241.796,750.40
1241.980,750.50
1242.166,750.60
1242.352,750.70
1242.537,750.80
1242.721,750.90
1242.902,751.00
1243.081,751.10
1243.260,751.20
1243.440,751.30
1243.623,751.40
1243.806,751.50
1243.990,751.60
1244.175,751.70
1244.358,751.80
1244.541,751.90
1244.722,752.00
1244.901,752.10
1245.079,752.20
1245.257,752.30
1245.439,752.40
1245.620,752.50
1245.803,752.60
1245.986,752.70
1246.166,752.80
1246.344,752.90
1246.520,753.00
1246.696,753.10
1246.870,753.20
1247.046,753.30
1247.224,753.40
1247.403,753.50
1247.583,753.60
1247.763,753.70
1247.941,753.80
1248.117,753.90
1248.290,754.00
1248.463,754.10
1248.634,754.20
1248.805,754.30
1248.980,754.40
1249.154,754.50
1249.330,754.60
1249.507,754.70
1249.683,754.80
1249.859,754.90
1250.031,755.00
1250.203,755.10
1250.374,755.20
1250.545,755.30
1250.719,755.40
1250.894,755.50
1251.070,755.60
1251.247,755.70
1251.422,755.80
1251.597,755.90
1251.770,756.00
1251.943,756.10
1252.114,756.20
1252.287,756.30
1252.463,756.40
1252.640,756.50
1252.817,756.60
1252.994,756.70
1253.169,756.80
1253.343,756.90
1253.514,757.00
1253.684,757.10
1253.851,757.20
1254.018,757.30
1254.188,757.40
1254.357,757.50
1254.528,757.60
1254.698,757.70
1254.866,757.80
1255.032,757.90
1255.195,758.00
1255.356,758.10
1255.516,758.20
1255.678,758.30
1255.843,758.40
1256.009,758.50
1256.175,758.60
1256.342,758.70
1256.507,758.80
1256.670,758.90
1256.830,759.00
1256.988,759.10
1257.146,759.20
1257.305,759.30
1257.468,759.40
1257.632,759.50
1257.797,759.60
1257.964,759.70
1258.130,759.80
1258.297,759.90
1258.463,760.00
1258.628,760.10
1258.794,760.20
1258.961,760.30
1259.132,760.40
1259.304,760.50
1259.478,760.60
1259.652,760.70
1259.823,760.80
1259.991,760.90
1260.156,761.00
1260.321,761.10
1260.485,761.20
1260.651,761.30
1260.821,761.40
1260.992,761.50
1261.164,761.60
1261.336,761.70
1261.508,761.80
1261.678,761.90
1261.845,762.00
1262.010,762.10
1262.174,762.20
1262.339,762.30
1262.507,762.40
1262.675,762.50
1262.844,762.60
1263.013,762.70
1263.179,762.80
1263.343,762.90
1263.503,763.00
1263.662,763.10
1263.821,763.20
1263.982,763.30
1264.147,763.40
1264.312,763.50
1264.478,763.60
1264.646,763.70
1264.812,763.80
1264.977,763.90
1265.139,764.00
1265.300,764.10
1265.462,764.20
1265.625,764.30
1265.793,764.40
1265.963,764.50
1266.135,764.60
1266.307,764.70
1266.478,764.80
1266.649,764.90
1266.817,765.00
1266.986,765.10
1267.153,765.20
1267.321,765.30
1267.493,765.40
1267.665,765.50
1267.839,765.60
1268.013,765.70
1268.185,765.80
1268.355,765.90
1268.522,766.00
1268.689,766.10
1268.853,766.20
1269.017,766.30
1269.185,766.40
1269.353,766.50
1269.522,766.60
1269.692,766.70
1269.861,766.80
1270.029,766.90
1270.194,767.00
1270.358,767.10
1270.521,767.20
1270.686,767.30
1270.853,767.40
1271.020,767.50
1271.189,767.60
1271.358,767.70
1271.527,767.80
1271.696,767.90
1271.862,768.00
1272.028,768.10
1272.194,768.20
1272.361,768.30
1272.531,768.40
1272.703,768.50
1272.875,768.60
1273.048,768.70
1273.220,768.80
1273.391,768.90
1273.561,769.00
1273.731,769.10
1273.900,769.20
1274.070,769.30
1274.243,769.40
1274.416,769.50
1274.592,769.60
1274.767,769.70
1274.940,769.80
1275.112,769.90
1275.282,770.00
1275.451,770.10
1275.620,770.20
1275.789,770.30
1275.961,770.40
1276.134,770.50
1276.307,770.60
1276.481,770.70
1276.652,770.80
1276.822,770.90
1276.988,771.00
1277.153,771.10
1277.318,771.20
1277.484,771.30
1277.653,771.40
1277.822,771.50
1277.991,771.60
1278.161,771.70
1278.329,771.80
1278.495,771.90
1278.659,772.00
1278.820,772.10
1278.980,772.20
1279.142,772.30
1279.306,772.40
1279.471,772.50
1279.638,772.60
1279.806,772.70
1279.971,772.80
1280.135,772.90
1280.296,773.00
1280.457,773.10
1280.616,773.20
1280.776,773.30
1280.939,773.40
1281.103,773.50
1281.269,773.60
1281.435,773.70
1281.599,773.80
1281.761,773.90
1281.921,774.00
1282.081,774.10
1282.240,774.20
1282.400,774.30
1282.562,774.40
1282.724,774.50
1282.885,774.60
1283.043,774.70
1283.198,774.80
1283.352,774.90
1283.505,775.00
1283.658,775.10
1283.812,775.20
1283.968,775.30
1284.126,775.40
1284.284,775.50
1284.443,775.60
1284.603,775.70
1284.761,775.80
1284.919,775.90
1285.075,776.00
1285.232,776.10
1285.388,776.20
1285.545,776.30
